gene	chr	pos	fdr
GH_A08G0552	A08	6493452	0.560528480157053
GH_A08G0560	A08	6618816	0.511116427479596
GH_A08G0585	A08	6919882	0.512373269098781
GH_A08G0630	A08	8112596	0.620754184850768
GH_A08G0637	A08	8252035	0.502730553638605
GH_A08G0687	A08	9941724	0.721570726974807
GH_A08G0692	A08	10127217	0.783881968638037
GH_A08G0711	A08	10750007	0.772870378042909
GH_A08G0721	A08	10985847	0.721865614044878
GH_A08G0722	A08	10989767	0.392013473208064
GH_A08G0872	A08	20704736	0.375413519072555
GH_A08G0889	A08	23349677	0.752046843231784
GH_A08G0891	A08	23484442	0.806968452347368
GH_A08G0953	A08	33014452	0.766432883330571
GH_A08G0986	A08	39385677	0.791884912836345
GH_A08G1018	A08	44397782	0.779732586682854
GH_A08G1085	A08	54953902	0.528899481398788
GH_A08G1193	A08	72067440	0.7337716684399
GH_A08G1252	A08	78677857	0.806894381550686
GH_A08G1270	A08	80215809	0.730526645266046
GH_A08G1285	A08	83898055	0.798461095910344
GH_A08G1286	A08	83900643	0.754167160280666
GH_A08G1288	A08	84160177	0.738461749431487
GH_A08G1320	A08	87162966	0.517942735196608
GH_A08G1343	A08	89630346	0.387985120167699
GH_A08G1361	A08	90641972	0.37578707667693
GH_A08G1369	A08	91064921	0.641675464430691
GH_A08G1372	A08	91187943	0.468898668226581
GH_A08G1397	A08	92547334	0.741312017832506
GH_A08G1399	A08	92695910	0.732370781675271
GH_A08G1405	A08	93223907	0.642620999150536
GH_A08G1407	A08	93276206	0.727493334186466
GH_A08G1415	A08	93594474	0.606409532360459
GH_A08G1443	A08	94192655	0.227674723221224
GH_A08G1478	A08	96340790	0.552745672601288
GH_A08G1479	A08	96347390	0.672374590529114
GH_A08G1480	A08	96349587	0.600656827539239
GH_A08G1504	A08	100200341	0.684578564425456
GH_A08G1538	A08	101797355	0.706774445675207
GH_A08G1539	A08	101799527	0.752492630260396
GH_A08G1607	A08	103777280	0.536509437484951
GH_A08G1613	A08	103900239	0.53991234744437
GH_A08G1614	A08	103912183	0.424162906242901
GH_A08G1624	A08	104051072	0.433556930018624
GH_A08G1657	A08	105274683	0.683170785488004
GH_A08G1695	A08	106316308	0.716278389690317
GH_A08G1696	A08	106347079	0.730151964584747
GH_A08G1704	A08	106538602	0.748466691229077
GH_A08G1739	A08	107839406	0.758592149549597
GH_A08G1781	A08	109551651	0.778067377056947
GH_A08G1782	A08	109569934	0.657677182117746
GH_A08G1797	A08	110155231	0.754406679531235
GH_A08G1799	A08	110202414	0.787914253820118
GH_A08G1800	A08	110212548	0.785037810669634
GH_A08G1808	A08	110271483	0.808005134262035
GH_A08G1814	A08	110514892	0.755623827830901
GH_A08G1819	A08	110571552	0.819174565761834
GH_A08G1837	A08	110862131	0.577963573446973
GH_A08G1839	A08	110882363	0.467214885633401
GH_A08G1842	A08	110939436	0.24029446161147
GH_A08G1843	A08	111006533	0.651807983274021
GH_A08G1850	A08	111104127	0.377648493757742
GH_A08G1856	A08	111223034	0.373860044707598
GH_A08G1857	A08	111223846	0.69154140352621
GH_A08G1860	A08	111233476	0.707880672213767
GH_A08G1862	A08	111249601	0.629879787579355
GH_A08G1872	A08	111480468	0.180493891794871
GH_A08G1873	A08	111502871	0.181311046596312
GH_A08G1907	A08	112229677	0.700180042065629
GH_A08G2006	A08	114970108	0.764977620323296
GH_A08G2009	A08	114985361	0.744003105457347
GH_A08G2016	A08	115066211	0.726513204799507
GH_A08G2017	A08	115078769	0.767361556166362
GH_A08G2019	A08	115104704	0.784241515059977
GH_A08G2022	A08	115142479	0.793855099116705
GH_A08G2023	A08	115143448	0.75044164431255
GH_A08G2030	A08	115246413	0.812433862296609
GH_A08G2039	A08	115449193	0.621334902056077
GH_A08G2043	A08	115624233	0.663938650902846
GH_A08G2044	A08	115626132	0.653904923559812
GH_A08G2055	A08	116065071	0.516959446551214
GH_A08G2071	A08	116201956	0.708055460941542
GH_A08G2074	A08	116248615	0.628903220389591
GH_A08G2077	A08	116292214	0.269000227601304
GH_A08G2078	A08	116327775	0.474275390801404
GH_A08G2086	A08	116565912	0.527310152377706
GH_A08G2088	A08	116606892	0.196164449758792
GH_A08G2089	A08	116618795	0.513077790355866
GH_A08G2160	A08	117580316	0.330778200571968
GH_A08G2174	A08	117715195	0.351963058795584
GH_A08G2175	A08	117718238	0.351963058795584
GH_A08G2178	A08	117773234	0.596193267135772
GH_A08G2226	A08	118472152	0.654108294012018
GH_A08G2232	A08	118504910	0.673626526055744
GH_A08G2233	A08	118512610	0.712899555888909
GH_A08G2234	A08	118513528	0.570959623602389
GH_A08G2235	A08	118515121	0.686327832320409
GH_A08G2248	A08	118704349	0.506880620676509
GH_A08G2252	A08	118770682	0.515466760785674
GH_A08G2254	A08	118785400	0.600250385285616
GH_A08G2265	A08	118899627	0.54522466507632
GH_A08G2289	A08	119353577	0.594446928245054
GH_A08G2290	A08	119368466	0.59356039105366
GH_A08G2293	A08	119408748	0.535324781639266
GH_A08G2296	A08	119464682	0.320240555526471
GH_A08G2298	A08	119489320	0.628526036897381
GH_A08G2300	A08	119504831	0.592233883916085
GH_A08G2301	A08	119526933	0.526807929822778
GH_A08G2311	A08	119699771	0.545260662076785
GH_A08G2313	A08	119715940	0.517121498557227
GH_A08G2320	A08	119810599	0.485022298381401
GH_A08G2345	A08	120135541	0.597286678382088
GH_A08G2396	A08	120651776	0.592034241067141
GH_A08G2398	A08	120662434	0.760859823584538
GH_A08G2399	A08	120666343	0.796275701344944
GH_A08G2402	A08	120681076	0.723792431156829
GH_A08G2469	A08	121429889	0.784497288146458
GH_A08G2476	A08	121542382	0.681912864575874
GH_A08G2477	A08	121548337	0.647056148435
GH_A08G2478	A08	121558274	0.472692459157309
GH_A08G2484	A08	121645541	0.570649639420957
GH_A08G2486	A08	121705972	0.688003310968317
GH_A08G2487	A08	121712096	0.675465217179083
GH_A08G2515	A08	122025213	0.311816996754193
GH_A08G2516	A08	122033125	0.796616518272567
GH_A08G2526	A08	122099268	0.47235891064951
GH_A08G2575	A08	122544331	0.693775713647603
GH_A08G2582	A08	122598127	0.756103921107038
GH_A08G2583	A08	122602475	0.756103921107038
GH_A08G2590	A08	122657995	0.604173180564438
GH_A08G2599	A08	122724960	0.442642494598109
GH_A08G2604	A08	122795894	0.652701722104093
GH_A08G2635	A08	123113893	0.634890418223217
GH_A08G2663	A08	123403360	0.436506585275117
GH_A08G2683	A08	123563891	0.24990488964151
GH_A08G2719	A08	123837691	0.662192054110311
GH_A08G2763	A08	124202145	0.698821791863386
GH_A08G2798	A08	124449545	0.713151287028241
GH_A08G2834	A08	124724183	0.368860347551106
GH_A08G2876	A08	125052399	0.621104604046377
GH_A09G0019	A09	594611	0.625584393682651
GH_A09G0020	A09	604684	0.655394610289088
GH_A09G0022	A09	608809	0.571217809455353
GH_A09G0024	A09	613061	0.717802624470878
GH_A09G0027	A09	717702	0.478813181326967
GH_A09G0042	A09	992657	0.667668078277423
GH_A09G0086	A09	2027596	0.756296285050324
GH_A09G0089	A09	2152042	0.631518846188939
GH_A09G0135	A09	3016556	0.272035831295723
GH_A09G0141	A09	3315273	0.688935153886729
GH_A09G0176	A09	3985530	0.441225011815718
GH_A09G0189	A09	4330409	0.819162003241911
GH_A09G0202	A09	4800442	0.795876573294123
GH_A09G0208	A09	5073753	0.0421982417096862
GH_A09G0240	A09	6089501	0.61831182071426
GH_A09G0261	A09	6594199	0.315630480177525
GH_A09G0292	A09	7615511	0.620395224720708
GH_A09G0295	A09	7694470	0.688960717267132
GH_A09G0303	A09	7900761	0.68243998081196
GH_A09G0305	A09	7924533	0.630147350825242
GH_A09G0343	A09	9865161	0.703658095899189
GH_A09G0427	A09	14378464	0.636058838897279
GH_A09G0432	A09	14487516	0.477531633810418
GH_A09G0469	A09	18139172	0.531889043821077
GH_A09G0560	A09	30578882	0.652252691596702
GH_A09G0574	A09	31749493	0.502751326144148
GH_A09G0602	A09	37123869	0.471706568887371
GH_A09G0693	A09	47658376	0.540306798707859
GH_A09G0720	A09	49306724	0.776106840205797
GH_A09G0738	A09	51271311	0.406066825258796
GH_A09G0764	A09	54026310	0.324437091777671
GH_A09G0771	A09	54478419	0.355220373182382
GH_A09G0773	A09	54685312	0.360226823181343
GH_A09G0778	A09	54848314	0.29711384192816
GH_A09G0784	A09	55115079	0.48296567698442
GH_A09G0789	A09	55270722	0.740190455045858
GH_A09G0805	A09	55556217	0.725674852061659
GH_A09G0852	A09	57080344	0.74364219061306
GH_A09G0879	A09	58644529	0.753948801877586
GH_A09G0881	A09	58770379	0.794167957064983
GH_A09G0886	A09	59186398	0.752106637878312
GH_A09G0894	A09	59417819	0.796269007019474
GH_A09G0940	A09	60108432	0.63482578169458
GH_A09G0961	A09	60481193	0.444312968115909
GH_A09G0998	A09	61196619	0.591951162459517
GH_A09G1001	A09	61279825	0.677615196835231
GH_A09G1028	A09	61955033	0.609296654879575
GH_A09G1079	A09	63015603	0.625315471803232
GH_A09G1081	A09	63028054	0.779206009482436
GH_A09G1082	A09	63044917	0.751033918335572
GH_A09G1116	A09	64180281	0.65372897420681
GH_A09G1328	A09	68320008	0.302996561251474
GH_A09G1426	A09	69891042	0.667160649413958
GH_A09G1433	A09	70023135	0.719591256291483
GH_A09G1434	A09	70038999	0.387001058746275
GH_A09G1509	A09	71231738	0.2772051850221
GH_A09G1524	A09	71503192	0.512115920611274
GH_A09G1525	A09	71506387	0.511725437601168
GH_A09G1526	A09	71510995	0.464316006777657
GH_A09G1528	A09	71540501	0.702663582315632
GH_A09G1540	A09	71758461	0.341269011230698
GH_A09G1551	A09	71963924	0.630856951825422
GH_A09G1569	A09	72207497	0.697403398383716
GH_A09G1579	A09	72375727	0.539725583226803
GH_A09G1589	A09	72484763	0.675180957552221
GH_A09G1609	A09	72717870	0.551766946538929
GH_A09G1618	A09	72918506	0.522453908457182
GH_A09G1623	A09	72987430	0.421957842360012
GH_A09G1655	A09	73465866	0.385162741740054
GH_A09G1662	A09	73517988	0.324121057401992
GH_A09G1675	A09	73693943	0.636058838897279
GH_A09G1680	A09	73749594	0.59019006451475
GH_A09G1682	A09	73787128	0.474988455838345
GH_A09G1696	A09	73964094	0.48971873843407
GH_A09G1706	A09	74035156	0.705999573905183
GH_A09G1717	A09	74132976	0.770720910419559
GH_A09G1725	A09	74203311	0.724029125257635
GH_A09G1756	A09	74454345	0.675039881125557
GH_A09G1769	A09	74568035	0.535523596950396
GH_A09G1805	A09	74952949	0.731906851490101
GH_A09G1807	A09	74958846	0.65631474616104
GH_A09G1818	A09	75075320	0.667637488952051
GH_A09G1836	A09	75243975	0.728605012214002
GH_A09G1925	A09	76351480	0.556446012607135
GH_A09G1926	A09	76358574	0.641299411259218
GH_A09G1932	A09	76412595	0.654714623498536
GH_A09G1934	A09	76437995	0.714335559695085
GH_A09G1945	A09	76574138	0.709258286386401
GH_A09G1950	A09	76612955	0.52310309379176
GH_A09G1951	A09	76616421	0.457007125720852
GH_A09G1976	A09	76860732	0.428182744665766
GH_A09G1977	A09	76864056	0.432946443004433
GH_A09G2001	A09	77022170	0.593662264359342
GH_A09G2003	A09	77033442	0.343959230743625
GH_A09G2021	A09	77180764	0.628600281034669
GH_A09G2029	A09	77250958	0.678334191468336
GH_A09G2145	A09	78235234	0.401354247840054
GH_A09G2166	A09	78534794	0.534805552465635
GH_A09G2173	A09	78572396	0.649533429563299
GH_A09G2184	A09	78730940	0.427356240576906
GH_A09G2232	A09	79160841	0.328194856322354
GH_A09G2236	A09	79175101	0.565966566910247
GH_A09G2290	A09	79666379	0.621533767629057
GH_A09G2312	A09	79925193	0.503603532739711
GH_A09G2313	A09	79932902	0.601238876062511
GH_A09G2318	A09	79970550	0.680746612464287
GH_A09G2358	A09	80352699	0.292582984936791
GH_A09G2424	A09	80872044	0.654710178961919
GH_A09G2440	A09	80992020	0.402770244104205
GH_A09G2448	A09	81079923	0.686898562478346
GH_A09G2465	A09	81234458	0.760937153724188
GH_A09G2467	A09	81244120	0.55475576282581
GH_A09G2510	A09	81596933	0.502989690731036
GH_A09G2530	A09	81741582	0.361463188536712
GH_A09G2537	A09	81767486	0.569075667804367
GH_A09G2557	A09	81905169	0.481779114374726
GH_A09G2564	A09	81979043	0.524413378478409
GH_A09G2583	A09	82230581	0.447685166681493
GH_A09G2586	A09	82246219	0.273975654950995
GH_A09G2590	A09	82272360	0.617161460828003
GH_A09G2601	A09	82349496	0.639509832612017
GH_A09G2610	A09	82391772	0.547167600174799
GH_A09G2611	A09	82396318	0.683449409598614
GH_A09G2689	A09	82995386	0.472365692177704
GH_A10G0001	A10	27114	0.507897096139949
GH_A10G0002	A10	28764	0.599905373468965
GH_A10G0052	A10	430196	0.514297007606527
GH_A10G0057	A10	472199	0.414741470952976
GH_A10G0059	A10	489079	0.439088625496736
GH_A10G0060	A10	497625	0.295768084068686
GH_A10G0093	A10	718334	0.496106334556411
GH_A10G0098	A10	760630	0.355272897103948
GH_A10G0099	A10	770167	0.327716789409813
GH_A10G0122	A10	968918	0.434687705231778
GH_A10G0125	A10	1007905	0.409503891807073
GH_A10G0135	A10	1074418	0.782615574444527
GH_A10G0138	A10	1115398	0.587870386698664
GH_A10G0139	A10	1122643	0.532601018582864
GH_A10G0210	A10	1722702	0.668192666773504
GH_A10G0211	A10	1730853	0.638501616036562
GH_A10G0223	A10	1814249	0.737885289141797
GH_A10G0225	A10	1839320	0.769491425902404
GH_A10G0237	A10	1964454	0.638985651908789
GH_A10G0238	A10	1967734	0.768766203206808
GH_A10G0256	A10	2114973	0.665115376055842
GH_A10G0275	A10	2252625	0.613360292527006
GH_A10G0283	A10	2324405	0.613233577871004
GH_A10G0301	A10	2492599	0.789327363039721
GH_A10G0315	A10	2595768	0.694886199334148
GH_A10G0328	A10	2684684	0.698125571303447
GH_A10G0330	A10	2695471	0.711615934884243
GH_A10G0357	A10	2975415	0.50594150531111
GH_A10G0363	A10	3017584	0.427377647571211
GH_A10G0387	A10	3260973	0.652482386590253
GH_A10G0388	A10	3270419	0.787219003961258
GH_A10G0479	A10	4472599	0.703195359649718
GH_A10G0484	A10	4511862	0.617384123488307
GH_A10G0520	A10	5062336	0.663106186711326
GH_A10G0529	A10	5210815	0.47202365710099
GH_A10G0547	A10	5518886	0.65929603809219
GH_A10G0645	A10	7374456	0.576539769166393
GH_A10G0772	A10	11775541	0.53228592813827
GH_A10G0809	A10	12651630	0.752875627167418
GH_A10G0828	A10	13088816	0.713360591405037
GH_A10G0978	A10	19179098	0.429870195826902
GH_A10G1010	A10	20362182	0.514214581998816
GH_A10G1028	A10	20661043	0.765690503150671
GH_A10G1036	A10	21108530	0.685025480189209
GH_A10G1046	A10	21467276	0.485735725019475
GH_A10G1054	A10	21817652	0.755146073786113
GH_A10G1062	A10	22451335	0.747099267881031
GH_A10G1074	A10	22856831	0.745121450582552
GH_A10G1075	A10	22859835	0.600584209745673
GH_A10G1079	A10	23120204	0.814935947923747
GH_A10G1087	A10	23827431	0.739884734502426
GH_A10G1088	A10	23843008	0.765660558456889
GH_A10G1089	A10	23925770	0.757902361889059
GH_A10G1092	A10	23980121	0.794642469806709
GH_A10G1093	A10	24015842	0.811430035417799
GH_A10G1095	A10	24038551	0.791323735851886
GH_A10G1096	A10	24138762	0.5352834922811
GH_A10G1097	A10	24382717	0.788324523347198
GH_A10G1099	A10	24493334	0.704922984955372
GH_A10G1100	A10	24499588	0.81338175737545
GH_A10G1176	A10	35334086	0.738892767358997
GH_A10G1177	A10	35338571	0.787490920235877
GH_A10G1379	A10	70372167	0.62189003060131
GH_A10G1382	A10	70504806	0.606765109383397
GH_A10G1383	A10	70515158	0.732952874683078
GH_A10G1384	A10	70568466	0.408044635961934
GH_A10G1388	A10	70794334	0.794574025408899
GH_A10G1390	A10	70821821	0.811914845533279
GH_A10G1394	A10	71074600	0.772338360285303
GH_A10G1398	A10	71389788	0.56086279921931
GH_A10G1400	A10	71419718	0.721905456008098
GH_A10G1404	A10	71755846	0.349654676712729
GH_A10G1428	A10	73485855	0.722790238914572
GH_A10G1429	A10	73790108	0.759668546694831
GH_A10G1434	A10	74312606	0.699414971373967
GH_A10G1439	A10	74587898	0.772803079331862
GH_A10G1440	A10	74627385	0.698079268360739
GH_A10G1442	A10	74662258	0.593148382519054
GH_A10G1496	A10	77261545	0.789551627210576
GH_A10G1543	A10	79539993	0.0432998979044285
GH_A10G1574	A10	80629286	0.720677610661026
GH_A10G1592	A10	81854558	0.719803419278059
GH_A10G1603	A10	83962113	0.601148988288521
GH_A10G1633	A10	85905461	0.769619393996966
GH_A10G1634	A10	85997693	0.702423452342432
GH_A10G1642	A10	86229407	0.74347766970505
GH_A10G1643	A10	86230743	0.452041166272893
GH_A10G1821	A10	96380782	0.653709262331073
GH_A10G1902	A10	99811282	0.520070512167661
GH_A10G1922	A10	100501813	0.495800709170121
GH_A10G1925	A10	100533438	0.574704858049792
GH_A10G1926	A10	100536514	0.529220302001875
GH_A10G1936	A10	100676756	0.670066571890381
GH_A10G1937	A10	100681839	0.737850695889682
GH_A10G1960	A10	101407446	0.596646197003549
GH_A10G1978	A10	101934520	0.425033782771762
GH_A10G1999	A10	102489664	0.631845858561213
GH_A10G2008	A10	102642258	0.540921333256126
GH_A10G2023	A10	102992051	0.697319694084694
GH_A10G2027	A10	103301579	0.716913103410247
GH_A10G2043	A10	103960916	0.7391409049507
GH_A10G2044	A10	103968662	0.586932483532962
GH_A10G2050	A10	104114890	0.729860526154277
GH_A10G2051	A10	104185042	0.731111096882411
GH_A10G2053	A10	104198228	0.615879325597317
GH_A10G2078	A10	105024353	0.693941244100846
GH_A10G2082	A10	105100784	0.588736339832714
GH_A10G2083	A10	105109107	0.486660015625382
GH_A10G2114	A10	105769247	0.744818386166998
GH_A10G2117	A10	105821559	0.52342488451883
GH_A10G2118	A10	105823226	0.610777190385017
GH_A10G2127	A10	105977221	0.680581920223667
GH_A10G2128	A10	105998321	0.737345095017088
GH_A10G2133	A10	106139620	0.560681422831323
GH_A10G2134	A10	106162550	0.692952512471126
GH_A10G2136	A10	106213483	0.520797485609356
GH_A10G2145	A10	106315331	0.693775713647603
GH_A10G2146	A10	106325382	0.666156787745905
GH_A10G2147	A10	106326982	0.610673566890854
GH_A10G2169	A10	106686650	0.665338492074886
GH_A10G2215	A10	107775242	0.524850319260567
GH_A10G2227	A10	107973039	0.634667277935436
GH_A10G2233	A10	108031370	0.367119543594237
GH_A10G2234	A10	108043048	0.410154059681837
GH_A10G2254	A10	108551802	0.732831389011212
GH_A10G2266	A10	108934072	0.491746893378389
GH_A10G2267	A10	108937548	0.381995613608935
GH_A10G2269	A10	108964340	0.557439908270178
GH_A10G2272	A10	109015366	0.585786748691316
GH_A10G2274	A10	109018558	0.691034134072639
GH_A10G2279	A10	109113811	0.709385219725743
GH_A10G2281	A10	109178239	0.767237572774004
GH_A10G2292	A10	109405265	0.622001917512952
GH_A10G2300	A10	109551175	0.585293571907291
GH_A10G2368	A10	110523348	0.757330065586716
GH_A10G2370	A10	110595532	0.615683827760219
GH_A10G2374	A10	110723097	0.669130633367399
GH_A10G2375	A10	110729628	0.696192933451792
GH_A10G2377	A10	110760475	0.727878603956517
GH_A10G2378	A10	110790684	0.674010690449475
GH_A10G2385	A10	110935865	0.698079268360739
GH_A10G2386	A10	110972257	0.757287066261562
GH_A10G2411	A10	111442709	0.487909724578535
GH_A10G2412	A10	111467908	0.647112179013646
GH_A10G2417	A10	111530008	0.62727909604529
GH_A10G2433	A10	111718114	0.647082419122714
GH_A10G2436	A10	111730588	0.616059111482683
GH_A10G2437	A10	111735096	0.540024225051983
GH_A10G2446	A10	111919070	0.656466733735683
GH_A10G2447	A10	111923942	0.683962569200495
GH_A10G2456	A10	112070241	0.777979465111388
GH_A10G2457	A10	112073765	0.705948399123313
GH_A10G2469	A10	112174519	0.747636710156365
GH_A10G2476	A10	112232123	0.691438807495835
GH_A10G2484	A10	112303262	0.703060910350031
GH_A10G2495	A10	112533736	0.748688268396125
GH_A10G2498	A10	112630998	0.648551199948327
GH_A10G2505	A10	112717644	0.754648379916014
GH_A10G2538	A10	113093384	0.34867644843475
GH_A10G2539	A10	113108040	0.781892913153314
GH_A10G2540	A10	113144896	0.677836916089016
GH_A10G2543	A10	113199824	0.585447215847227
GH_A10G2544	A10	113208928	0.630636314887365
GH_A10G2546	A10	113264977	0.557747748388247
GH_A10G2547	A10	113280008	0.643499038291788
GH_A10G2548	A10	113329838	0.649364674704895
GH_A10G2549	A10	113353428	0.642727605468659
GH_A10G2551	A10	113389754	0.351397848131166
GH_A10G2552	A10	113408023	0.65292189588818
GH_A10G2553	A10	113424709	0.787077072566394
GH_A10G2554	A10	113444168	0.668470853460582
GH_A10G2555	A10	113469958	0.728239830849017
GH_A10G2556	A10	113509513	0.583270723207227
GH_A10G2557	A10	113535711	0.548062732715048
GH_A10G2559	A10	113562980	0.353683570121561
GH_A10G2560	A10	113578256	0.826094721713782
GH_A10G2562	A10	113600202	0.689539588954326
GH_A10G2563	A10	113604398	0.646373907636435
GH_A10G2566	A10	113639940	0.812741821350974
GH_A10G2568	A10	113693567	0.58705016442022
GH_A10G2569	A10	113702648	0.595594307890252
GH_A10G2570	A10	113704453	0.592452989905344
GH_A10G2571	A10	113719512	0.638169901195622
GH_A10G2574	A10	113763026	0.661472001277167
GH_A10G2576	A10	113784118	0.601353152719877
GH_A10G2577	A10	113796318	0.693997328737766
GH_A10G2578	A10	113820140	0.688406881165326
GH_A10G2586	A10	113959067	0.76976688381867
GH_A10G2591	A10	114036914	0.563383461723224
GH_A10G2593	A10	114047989	0.476903047320682
GH_A10G2596	A10	114075121	0.716179818244705
GH_A10G2598	A10	114099041	0.632957271000273
GH_A10G2606	A10	114207969	0.670656393850639
GH_A10G2611	A10	114256102	0.611508826931605
GH_A10G2624	A10	114367315	0.728754907745476
GH_A10G2630	A10	114427546	0.219884946708736
GH_A10G2631	A10	114430425	0.0132549206052875
GH_A10G2656	A10	114767994	0.519320412900098
GH_A10G2658	A10	114795569	0.429436510415747
GH_A10G2669	A10	114880910	0.620602390407081
GH_A10G2670	A10	114919068	0.346570302949593
GH_A10G2674	A10	114985081	0.702128922296437
GH_A10G2676	A10	114998429	0.663659799209486
GH_A10G2684	A10	115064065	0.633621826329403
GH_A10G2685	A10	115078440	0.725808343081327
GH_A11G0010	A11	114718	0.650542707196948
GH_A11G0040	A11	357050	0.587076391713413
GH_A11G0042	A11	404781	0.644412331075719
GH_A11G0048	A11	453450	0.589755122536895
GH_A11G0065	A11	619199	0.761564093186388
GH_A11G0074	A11	668992	0.775862416277967
GH_A11G0075	A11	688316	0.723807605231202
GH_A11G0079	A11	729346	0.512144011278717
GH_A11G0094	A11	851319	0.736387595993984
GH_A11G0098	A11	920214	0.754155254409884
GH_A11G0104	A11	1047728	0.782693793607659
GH_A11G0105	A11	1051306	0.701262161451068
GH_A11G0110	A11	1101230	0.584047386839348
GH_A11G0116	A11	1141987	0.386485279553936
GH_A11G0121	A11	1169152	0.704908296003164
GH_A11G0122	A11	1172807	0.530376981350008
GH_A11G0127	A11	1211773	0.769415495216222
GH_A11G0129	A11	1227120	0.765023978209812
GH_A11G0133	A11	1244447	0.591755575983614
GH_A11G0136	A11	1256552	0.671727233210763
GH_A11G0146	A11	1369053	0.541953977454512
GH_A11G0186	A11	1643376	0.431755654425367
GH_A11G0232	A11	1976965	0.429411760245947
GH_A11G0242	A11	2054744	0.584807082666882
GH_A11G0275	A11	2417707	0.488010449000642
GH_A11G0301	A11	2672937	0.322081138210843
GH_A11G0308	A11	2722357	0.623629004575393
GH_A11G0337	A11	2969622	0.584890563067021
GH_A11G0355	A11	3097089	0.676698506751538
GH_A11G0435	A11	3788256	0.803400530367523
GH_A11G0445	A11	3861798	0.56622506489766
GH_A11G0482	A11	4200690	0.681140818146537
GH_A11G0499	A11	4345274	0.630765727779282
GH_A11G0543	A11	4860784	0.521082023681659
GH_A11G0553	A11	4919465	0.529507570342868
GH_A11G0561	A11	4961627	0.501412737032888
GH_A11G0626	A11	5594831	0.518227966387112
GH_A11G0628	A11	5612545	0.633098121400812
GH_A11G0631	A11	5630206	0.498383542422208
GH_A11G0632	A11	5631607	0.673476257829061
GH_A11G0648	A11	5779193	0.781350804510201
GH_A11G0697	A11	6207961	0.761916332210407
GH_A11G0699	A11	6215242	0.495820979528043
GH_A11G0707	A11	6271982	0.733828801697083
GH_A11G0712	A11	6312794	0.565025308872871
GH_A11G0746	A11	6641402	0.682120344564477
GH_A11G0752	A11	6695926	0.700749927379379
GH_A11G0757	A11	6745714	0.5644267655101
GH_A11G0762	A11	6803696	0.521521839097627
GH_A11G0763	A11	6805703	0.545586628845958
GH_A11G0765	A11	6814318	0.546995641331961
GH_A11G0766	A11	6828893	0.471800649707085
GH_A11G0770	A11	6845692	0.68657070866427
GH_A11G0777	A11	6891753	0.508288816174745
GH_A11G0787	A11	6982096	0.306935810705963
GH_A11G0788	A11	6986301	0.639154251171773
GH_A11G0789	A11	6989450	0.639995508634413
GH_A11G0791	A11	7010042	0.493781203945937
GH_A11G0792	A11	7014474	0.654983608672471
GH_A11G0795	A11	7037264	0.707841703309488
GH_A11G0805	A11	7148062	0.728269631121329
GH_A11G0817	A11	7244718	0.708615879801059
GH_A11G0818	A11	7248672	0.721537084574391
GH_A11G0820	A11	7267656	0.671741419256485
GH_A11G0822	A11	7282446	0.671741419256485
GH_A11G0826	A11	7317932	0.580998394830233
GH_A11G0835	A11	7371103	0.68731477276243
GH_A11G0844	A11	7467812	0.638409519951632
GH_A11G0885	A11	7869116	0.515439133819357
GH_A11G0894	A11	7929227	0.433572474403058
GH_A11G0911	A11	8073993	0.773211931619163
GH_A11G0945	A11	8410646	0.698383029771049
GH_A11G0976	A11	8845233	0.398418124159221
GH_A11G1004	A11	9190134	0.499439936378077
GH_A11G1034	A11	9551448	0.540084478113223
GH_A11G1103	A11	10689213	0.687427610453993
GH_A11G1109	A11	10762087	0.304223436597874
GH_A11G1112	A11	10774996	0.415322199308495
GH_A11G1143	A11	11182061	0.606910661992759
GH_A11G1144	A11	11191948	0.669387336195327
GH_A11G1168	A11	11599657	0.415181171420767
GH_A11G1170	A11	11622303	0.383562792558578
GH_A11G1188	A11	11840553	0.302768481667442
GH_A11G1199	A11	11964883	0.575482086455774
GH_A11G1292	A11	13344178	0.685878120543815
GH_A11G1333	A11	14286309	0.619372889297386
GH_A11G1353	A11	14588234	0.624639313856268
GH_A11G1393	A11	15090574	0.394630268790586
GH_A11G1420	A11	15482988	0.627151041239577
GH_A11G1435	A11	15605230	0.745899941499763
GH_A11G1444	A11	15664398	0.295609376734797
GH_A11G1456	A11	16140139	0.282452139150138
GH_A11G1460	A11	16179678	0.595969109708899
GH_A11G1480	A11	16534880	0.766982259234735
GH_A11G1522	A11	17039719	0.445213258080355
GH_A11G1534	A11	17134175	0.680547544036314
GH_A11G1568	A11	17826693	0.686729000893146
GH_A11G1570	A11	17881339	0.767439109901145
GH_A11G1575	A11	17949711	0.644554874159497
GH_A11G1576	A11	17953841	0.621190973072551
GH_A11G1577	A11	17962184	0.589953582092827
GH_A11G1582	A11	18256538	0.526981606368696
GH_A11G1587	A11	18451104	0.736583676296449
GH_A11G1590	A11	18487817	0.608469638011375
GH_A11G1599	A11	18702911	0.656866065633152
GH_A11G1605	A11	18829294	0.621914670071172
GH_A11G1606	A11	18854067	0.738440485448385
GH_A11G1608	A11	18865786	0.539733883935222
GH_A11G1609	A11	18870120	0.645385571345673
GH_A11G1610	A11	18968936	0.664658474061343
GH_A11G1625	A11	19370306	0.447242767490295
GH_A11G1698	A11	20855102	0.681078032267382
GH_A11G1718	A11	21352608	0.519429669051473
GH_A11G1719	A11	21396846	0.658736354985978
