gene	chr	pos	fdr
GH_A05G2210	A05	21376254	0.676619265477942
GH_A05G2216	A05	21438935	0.515432528108432
GH_A05G2218	A05	21461024	0.420786316400797
GH_A05G2221	A05	21471564	0.4661365745006
GH_A05G2223	A05	21486264	0.475227982284492
GH_A05G2230	A05	21586197	0.597131622460231
GH_A05G2231	A05	21589814	0.463413987262513
GH_A05G2238	A05	21657834	0.568917402901208
GH_A05G2251	A05	21778758	0.392335645710668
GH_A05G2262	A05	21912335	0.451224989755548
GH_A05G2264	A05	21947895	0.409161269519913
GH_A05G2267	A05	22005337	0.432279929441145
GH_A05G2269	A05	22024747	0.520105112671272
GH_A05G2270	A05	22043515	0.369127439781757
GH_A05G2278	A05	22178579	0.404776113679033
GH_A05G2282	A05	22322114	0.496443186089693
GH_A05G2319	A05	22859954	0.485522181301688
GH_A05G2340	A05	23064740	0.436730348739467
GH_A05G2347	A05	23117489	0.822498279287253
GH_A05G2348	A05	23126042	0.666568535504444
GH_A05G2378	A05	23515244	0.48469289008362
GH_A05G2394	A05	23860634	0.69241504728836
GH_A05G2395	A05	23864054	0.570995484958666
GH_A05G2401	A05	24007826	0.66456534184927
GH_A05G2404	A05	24070754	0.632060611243477
GH_A05G2418	A05	24375452	0.449787631039166
GH_A05G2422	A05	24419730	0.589489122170311
GH_A05G2425	A05	24482704	0.525162435629607
GH_A05G2427	A05	24498448	0.672593507620019
GH_A05G2468	A05	25635297	0.585229030109724
GH_A05G2490	A05	25839244	0.632085594089846
GH_A05G2505	A05	26122677	0.1237779132468
GH_A05G2516	A05	26213501	0.725325256800156
GH_A05G2520	A05	26249208	0.720959512670061
GH_A05G2529	A05	26409029	0.396122199579101
GH_A05G2530	A05	26420345	0.585869627784047
GH_A05G2591	A05	27362659	0.403685565794319
GH_A05G2592	A05	27381234	0.485859865697946
GH_A05G2659	A05	28437206	0.630649267273418
GH_A05G2663	A05	28533865	0.414193365305834
GH_A05G2675	A05	28727660	0.670645282762338
GH_A05G2677	A05	28768727	0.6369836430014
GH_A05G2751	A05	30278878	0.718029498835766
GH_A05G2763	A05	30556268	0.622274022869546
GH_A05G2806	A05	31370881	0.739568604206325
GH_A05G2808	A05	31477040	0.526905475248733
GH_A05G2845	A05	32213072	0.431433544090442
GH_A05G2846	A05	32224962	0.579647263197133
GH_A05G2847	A05	32229332	0.486998589271835
GH_A05G2851	A05	32368792	0.6551860508658
GH_A05G2857	A05	32496693	0.739183309448971
GH_A05G2858	A05	32509715	0.646918098299411
GH_A05G2884	A05	33819896	0.511947037797341
GH_A05G2908	A05	34266832	0.783931298569188
GH_A05G2914	A05	34474909	0.687718028314309
GH_A05G2916	A05	34518156	0.677099178738041
GH_A05G2922	A05	34610968	0.689617450379042
GH_A05G2926	A05	34917216	0.731281290314234
GH_A05G2930	A05	35111046	0.409199934592111
GH_A05G2999	A05	37143376	0.801844316731351
GH_A05G3003	A05	37249754	0.618842146012727
GH_A05G3004	A05	37309741	0.66944740098253
GH_A05G3006	A05	37370446	0.740366017515118
GH_A05G3025	A05	37854101	0.493332866495076
GH_A05G3028	A05	37903826	0.493332866495076
GH_A05G3031	A05	37922353	0.699298600969647
GH_A05G3032	A05	37972437	0.35333781530936
GH_A05G3033	A05	37984899	0.386210241199454
GH_A05G3034	A05	37989860	0.605677594753538
GH_A05G3051	A05	38797815	0.327024772000881
GH_A05G3100	A05	41003368	0.365339647093274
GH_A05G3101	A05	41027316	0.34133594226117
GH_A05G3125	A05	42424965	0.520211961586119
GH_A05G3200	A05	46989279	0.46234068062741
GH_A05G3205	A05	47036613	0.512631623839433
GH_A05G3333	A05	69003102	0.719743703635022
GH_A05G3337	A05	69621643	0.634678837247376
GH_A05G3388	A05	73539088	0.441470849319117
GH_A05G3613	A05	87718987	0.508814812608183
GH_A05G3620	A05	88565947	0.663822235513495
GH_A05G3641	A05	93701882	0.64405111497403
GH_A05G3654	A05	95802879	0.651833557604297
GH_A05G3659	A05	96053460	0.732051076590802
GH_A05G3665	A05	96374428	0.802293593657687
GH_A05G3672	A05	96583398	0.58856711446291
GH_A05G3684	A05	96923696	0.508127069357587
GH_A05G3702	A05	97203257	0.716992543139204
GH_A05G3709	A05	97344494	0.639727706070648
GH_A05G3719	A05	97651331	0.646732978788343
GH_A05G3722	A05	97698105	0.833313320251577
GH_A05G3728	A05	98029350	0.690525352533237
GH_A05G3791	A05	99580059	0.709263291028333
GH_A05G3796	A05	99645641	0.669513521120749
GH_A05G3803	A05	99793270	0.585109869949989
GH_A05G3826	A05	100610429	0.614196470512432
GH_A05G3827	A05	100658422	0.54072391729426
GH_A05G3828	A05	100660796	0.646520249264513
GH_A05G3832	A05	100785026	0.617875498248869
GH_A05G3899	A05	102283991	0.559717860185402
GH_A05G3901	A05	102302612	0.394082727764794
GH_A05G3905	A05	102346325	0.525120111819951
GH_A05G3906	A05	102360952	0.738771821376007
GH_A05G3908	A05	102401825	0.702134473426361
GH_A05G3928	A05	102765461	0.431475584689044
GH_A05G4006	A05	104985210	0.615484266564043
GH_A05G4009	A05	105013728	0.555876797906504
GH_A05G4013	A05	105079389	0.767741185799352
GH_A05G4039	A05	105672576	0.618842146012727
GH_A05G4048	A05	105791163	0.733355252355827
GH_A05G4066	A05	106179254	0.727656479549151
GH_A05G4126	A05	107147738	0.562429302203631
GH_A05G4127	A05	107152730	0.332113541300104
GH_A05G4149	A05	107526654	0.593974814466849
GH_A05G4151	A05	107551814	0.599966648545798
GH_A05G4153	A05	107573469	0.415719260498545
GH_A05G4167	A05	107914935	0.22493485265252
GH_A05G4172	A05	107970964	0.354237155250239
GH_A05G4178	A05	108129720	0.188746427520156
GH_A05G4179	A05	108143876	0.232571098749319
GH_A05G4186	A05	108275680	0.212410852056451
GH_A05G4190	A05	108390038	0.670281718853878
GH_A05G4195	A05	108435418	0.240814537249039
GH_A05G4199	A05	108532072	0.438903563835357
GH_A05G4202	A05	108631420	0.344629320359465
GH_A05G4204	A05	108684880	0.616268659512997
GH_A05G4205	A05	108707451	0.580770690368855
GH_A05G4206	A05	108712572	0.689762896169046
GH_A05G4208	A05	108771972	0.204762987816281
GH_A05G4218	A05	108899484	0.211840503243106
GH_A05G4226	A05	108992628	0.238638222694846
GH_A05G4227	A05	109051197	0.213066201052309
GH_A05G4240	A05	109228069	0.329310724719306
GH_A05G4243	A05	109255330	0.203296966036607
GH_A05G4247	A05	109288292	0.18460540373448
GH_A05G4250	A05	109306381	0.181963801877102
GH_A05G4255	A05	109394512	0.201209400603972
GH_A05G4261	A05	109490382	0.453643549537132
GH_A05G4262	A05	109499707	0.18460540373448
GH_A05G4264	A05	109520679	0.202395880321512
GH_A05G4265	A05	109534438	0.205020321680059
GH_A05G4309	A05	110006226	0.788846691470283
GH_A05G4326	A05	110159433	0.725134562864107
GH_A05G4328	A05	110179197	0.204935121995428
GH_A05G4330	A05	110208065	0.680199223380825
GH_A05G4360	A05	110619337	0.59427796680193
GH_A05G4363	A05	110646769	0.505326311358389
GH_A06G0005	A06	42804	0.563858976880292
GH_A06G0006	A06	44938	0.649118517359131
GH_A06G0007	A06	49242	0.613620964944313
GH_A06G0008	A06	52299	0.575716675414583
GH_A06G0009	A06	53330	0.650892634693697
GH_A06G0011	A06	93355	0.634008832982057
GH_A06G0012	A06	97517	0.573807082368454
GH_A06G0013	A06	101849	0.55001385543792
GH_A06G0015	A06	113580	0.670080267666544
GH_A06G0016	A06	117059	0.545936284511542
GH_A06G0077	A06	727051	0.784610174791294
GH_A06G0101	A06	940493	0.459373072898101
GH_A06G0103	A06	955700	0.739965402009239
GH_A06G0109	A06	986408	0.737776155148863
GH_A06G0130	A06	1152666	0.585894721205102
GH_A06G0138	A06	1324126	0.364397122084657
GH_A06G0184	A06	1775807	0.471716996292037
GH_A06G0205	A06	2104134	0.498522629075523
GH_A06G0240	A06	2465527	0.6272341314584
GH_A06G0243	A06	2512936	0.787216692205713
GH_A06G0283	A06	2950080	0.668629019088801
GH_A06G0285	A06	2982376	0.6479088697103
GH_A06G0337	A06	3935340	0.652946407641662
GH_A06G0350	A06	4126579	0.745476854119406
GH_A06G0360	A06	4237948	0.822234322324377
GH_A06G0361	A06	4262375	0.745554300630953
GH_A06G0364	A06	4322124	0.534731822644099
GH_A06G0379	A06	4491956	0.768669981698589
GH_A06G0383	A06	4534099	0.759819362972351
GH_A06G0385	A06	4608014	0.712649334451174
GH_A06G0397	A06	4849871	0.723811706030472
GH_A06G0412	A06	5403951	0.584693373656213
GH_A06G0473	A06	6915647	0.711209746557592
GH_A06G0482	A06	7030573	0.689989531243874
GH_A06G0483	A06	7046181	0.688728838479433
GH_A06G0484	A06	7068435	0.666208806276619
GH_A06G0493	A06	7306917	0.655311990916585
GH_A06G0567	A06	8933535	0.614020910819773
GH_A06G0663	A06	11623484	0.492213400500936
GH_A06G0696	A06	15024071	0.766558826384238
GH_A06G0701	A06	15206486	0.344131480914368
GH_A06G0729	A06	15989737	0.362794114011073
GH_A06G0731	A06	16038967	0.570539758095831
GH_A06G0736	A06	16156917	0.745541860508245
GH_A06G0743	A06	16229295	0.765826884163662
GH_A06G0802	A06	18314999	0.675739373461478
GH_A06G0811	A06	18540338	0.649756544456824
GH_A06G0814	A06	18595983	0.663226527340868
GH_A06G0818	A06	18661658	0.78683276980524
GH_A06G0835	A06	19495641	0.611844513703228
GH_A06G0840	A06	19680556	0.667681969152421
GH_A06G0842	A06	19735468	0.779312852764
GH_A06G0856	A06	20322181	0.757409704342212
GH_A06G0859	A06	20626951	0.726188320940066
GH_A06G0880	A06	22613783	0.714071723727084
GH_A06G0949	A06	28811852	0.613054269773672
GH_A06G1013	A06	32715802	0.540904918847818
GH_A06G1014	A06	32723445	0.607697952858834
GH_A06G1015	A06	32728068	0.585247236698081
GH_A06G1019	A06	32924397	0.665525773042269
GH_A06G1022	A06	32974162	0.636426471118893
GH_A06G1030	A06	34087372	0.306548727674053
GH_A06G1084	A06	37439327	0.647226741006712
GH_A06G1085	A06	37547449	0.597735882118664
GH_A06G1280	A06	70856634	0.644506085091067
GH_A06G1368	A06	79217095	0.646380293200014
GH_A06G1421	A06	88245234	0.572258498722658
GH_A06G1428	A06	88722656	0.667846793176429
GH_A06G1431	A06	88881403	0.70789548367401
GH_A06G1470	A06	92323190	0.592668690586543
GH_A06G1472	A06	92567143	0.534554733559992
GH_A06G1491	A06	95466302	0.779466357760575
GH_A06G1501	A06	97477247	0.741687009718447
GH_A06G1509	A06	98611876	0.769870067007838
GH_A06G1510	A06	98666460	0.645236927292049
GH_A06G1547	A06	104008405	0.775048704731054
GH_A06G1553	A06	104839978	0.671483009023776
GH_A06G1559	A06	105332694	0.70587575682775
GH_A06G1566	A06	105994756	0.821926137479587
GH_A06G1593	A06	106684604	0.589614399517328
GH_A06G1600	A06	107572869	0.593050940720462
GH_A06G1622	A06	109496933	0.777208959299274
GH_A06G1638	A06	110157964	0.743845882951951
GH_A06G1648	A06	110751135	0.644980216320967
GH_A06G1651	A06	110945775	0.629027582584443
GH_A06G1656	A06	111177878	0.604918303499036
GH_A06G1670	A06	112020705	0.514307426722886
GH_A06G1673	A06	112085331	0.672366553997953
GH_A06G1679	A06	112985429	0.675931310421639
GH_A06G1696	A06	114218251	0.508471553321868
GH_A06G1701	A06	114298664	0.369127439781757
GH_A06G1702	A06	114302699	0.712916480595084
GH_A06G1714	A06	115138989	0.527478592374135
GH_A06G1716	A06	115362641	0.669858384290197
GH_A06G1718	A06	115396830	0.693116599568815
GH_A06G1721	A06	115416712	0.630361975621791
GH_A06G1737	A06	115768442	0.639270150743801
GH_A06G1740	A06	115845281	0.688584585727041
GH_A06G1747	A06	116317894	0.598708909984824
GH_A06G1764	A06	116713487	0.635006729729948
GH_A06G1794	A06	117503668	0.62294031335966
GH_A06G1795	A06	117506689	0.593050940720462
GH_A06G1802	A06	117684333	0.541915729704133
GH_A06G1804	A06	117706102	0.688377068445228
GH_A06G1805	A06	117708337	0.719404784695213
GH_A06G1819	A06	117960946	0.685028111509653
GH_A06G1843	A06	118696612	0.580842387364087
GH_A06G1845	A06	118710249	0.61860213807711
GH_A06G1847	A06	118744870	0.490496019618879
GH_A06G1861	A06	119172587	0.707554739971026
GH_A06G1884	A06	119520491	0.559654795339139
GH_A06G1894	A06	119743261	0.5191456529165
GH_A06G1913	A06	119977895	0.826449301378803
GH_A06G1931	A06	120526503	0.750693456300844
GH_A06G1937	A06	120630275	0.642410069225927
GH_A06G1943	A06	120750133	0.788037084714451
GH_A06G1992	A06	121772193	0.111035138390917
GH_A06G2026	A06	122213324	0.581944379866503
GH_A06G2052	A06	122718452	0.690574421984443
GH_A06G2079	A06	123205092	0.638841015768829
GH_A06G2086	A06	123278626	0.368529599820335
GH_A06G2089	A06	123321248	0.681179119557302
GH_A06G2092	A06	123448664	0.372217259602304
GH_A06G2106	A06	123870922	0.672046877370874
GH_A06G2120	A06	124047639	0.467162604974462
GH_A06G2121	A06	124062810	0.561897627885612
GH_A06G2130	A06	124118109	0.821281265352288
GH_A06G2135	A06	124131231	0.794822478505226
GH_A06G2137	A06	124137803	0.561014781252365
GH_A06G2139	A06	124144595	0.517566673094611
GH_A06G2177	A06	124700636	0.477793816893195
GH_A06G2185	A06	124747496	0.665946145562816
GH_A06G2193	A06	124790213	0.630893121472157
GH_A06G2202	A06	124885816	0.704023619399048
GH_A06G2203	A06	124896964	0.472119222558262
GH_A06G2204	A06	124914035	0.755543176831802
GH_A06G2205	A06	124921172	0.635754923167035
GH_A06G2206	A06	124946699	0.556274680234878
GH_A06G2208	A06	124954830	0.734328701232101
GH_A06G2216	A06	125026043	0.647044255515205
GH_A06G2217	A06	125034597	0.542464188283342
GH_A06G2344	A06	126066098	0.686899681921087
GH_A06G2374	A06	126247693	0.78371077235753
GH_A06G2394	A06	126387802	0.739994850192405
GH_A06G2398	A06	126459019	0.734756497262296
GH_A06G2399	A06	126464648	0.740032369028202
GH_A06G2400	A06	126465846	0.727742362636617
GH_A07G0031	A07	314766	0.499823040701258
GH_A07G0035	A07	359274	0.308639677125159
GH_A07G0036	A07	365148	0.688835150729202
GH_A07G0066	A07	708539	0.723233503262755
GH_A07G0087	A07	949256	0.758808929593628
GH_A07G0101	A07	1093981	0.400974419561908
GH_A07G0123	A07	1289746	0.794539328159049
GH_A07G0170	A07	1701093	0.587223895054431
GH_A07G0204	A07	2062152	0.602742920948996
GH_A07G0205	A07	2080069	0.68962491616255
GH_A07G0211	A07	2152418	0.733537247990572
GH_A07G0240	A07	2398939	0.582859858237255
GH_A07G0277	A07	2856509	0.59669423244557
GH_A07G0282	A07	2885820	0.519970261273407
GH_A07G0292	A07	2962354	0.649689241697648
GH_A07G0295	A07	2999349	0.577750445616367
GH_A07G0305	A07	3060325	0.649568297924863
GH_A07G0321	A07	3227468	0.683231160202445
GH_A07G0328	A07	3289737	0.651890219962615
GH_A07G0329	A07	3295618	0.626759155958481
GH_A07G0332	A07	3317365	0.68117103280259
GH_A07G0342	A07	3447630	0.632829336706368
GH_A07G0362	A07	3676436	0.52238290604356
GH_A07G0365	A07	3730362	0.376600254665672
GH_A07G0382	A07	3932755	0.606080350145144
GH_A07G0451	A07	4817455	0.296519442093251
GH_A07G0462	A07	4935905	0.620927136139654
GH_A07G0493	A07	5237466	0.408363180778125
GH_A07G0498	A07	5311797	0.30263157490186
GH_A07G0499	A07	5314592	0.558168931396632
GH_A07G0500	A07	5335618	0.352442883692157
GH_A07G0681	A07	7870009	0.295313208395153
GH_A07G0694	A07	8136023	0.491759968754769
GH_A07G0695	A07	8186596	0.485506519692149
GH_A07G0697	A07	8194218	0.81656129648681
GH_A07G0728	A07	8584907	0.540184499874156
GH_A07G0749	A07	8917068	0.508726097197298
GH_A07G0759	A07	9073489	0.421683579052148
GH_A07G0763	A07	9098639	0.617453513493786
GH_A07G0823	A07	10267564	0.424918333259862
GH_A07G0829	A07	10346093	0.577269735538177
GH_A07G0832	A07	10443091	0.375273318503228
GH_A07G0833	A07	10444865	0.73916426746809
GH_A07G0836	A07	10457198	0.417725513152352
GH_A07G0839	A07	10500251	0.571733691838478
GH_A07G0860	A07	11187370	0.733826309355301
GH_A07G0870	A07	11403504	0.691208232833268
GH_A07G0890	A07	11871434	0.708056681998312
GH_A07G0891	A07	11906722	0.772651097880814
GH_A07G0942	A07	13592945	0.332746661501873
GH_A07G0982	A07	14268964	0.170468182247974
GH_A07G0992	A07	14419762	0.348451543320981
GH_A07G0994	A07	14475109	0.413940068627081
GH_A07G1000	A07	14595301	0.410214088444349
GH_A07G1011	A07	14698972	0.542101938359129
GH_A07G1012	A07	14710455	0.469576488448634
GH_A07G1014	A07	14719026	0.372091899814074
GH_A07G1023	A07	14927310	0.686934410692902
GH_A07G1052	A07	15657097	0.68843591458143
GH_A07G1056	A07	15779911	0.79048299661417
GH_A07G1126	A07	17288240	0.581115412277278
GH_A07G1165	A07	18464469	0.493040938497809
GH_A07G1216	A07	19839739	0.623688874481314
GH_A07G1255	A07	20976400	0.561136389397661
GH_A07G1256	A07	20979094	0.704531878108912
GH_A07G1291	A07	22004897	0.510736786393394
GH_A07G1292	A07	22006754	0.417014568247805
GH_A07G1298	A07	22117901	0.444089861821264
GH_A07G1329	A07	23370130	0.635347967403996
GH_A07G1331	A07	23448866	0.73247319378634
GH_A07G1365	A07	25079419	0.653307799680149
GH_A07G1374	A07	25219749	0.455130339444346
GH_A07G1389	A07	25641036	0.716361572956686
GH_A07G1394	A07	25866802	0.520838506078891
GH_A07G1395	A07	25869749	0.0952530479039117
GH_A07G1409	A07	26091848	0.287603423119208
GH_A07G1417	A07	26228203	0.478597999989188
GH_A07G1418	A07	26230830	0.320311242399215
GH_A07G1421	A07	26405363	0.320078940072585
GH_A07G1439	A07	27013735	0.07167176832888
GH_A07G1440	A07	27019582	0.140870027340291
GH_A07G1487	A07	28866283	0.453331744757171
GH_A07G1505	A07	29653734	0.650446152812766
GH_A07G1545	A07	31823093	0.434549349639555
GH_A07G1574	A07	33001005	0.516126238670809
GH_A07G1693	A07	43268826	0.677367925957529
GH_A07G1763	A07	48515197	0.48745364126968
GH_A07G1963	A07	79320880	0.748013956601664
GH_A07G2091	A07	85488134	0.806156705556511
GH_A07G2141	A07	87676806	0.813182370574859
GH_A07G2146	A07	87799824	0.800657468358063
GH_A07G2179	A07	89194184	0.765440913456505
GH_A07G2187	A07	89472847	0.695604223516139
GH_A07G2201	A07	90128155	0.652018615959593
GH_A07G2206	A07	90170841	0.620654425682423
GH_A07G2208	A07	90327899	0.671450237079159
GH_A07G2212	A07	90466065	0.598698400745053
GH_A07G2238	A07	91069422	0.725274630939531
GH_A07G2240	A07	91084523	0.451005757741731
GH_A07G2300	A07	92023864	0.428253450158245
GH_A07G2346	A07	92783135	0.644181295641024
GH_A07G2368	A07	93077596	0.570942467926253
GH_A07G2370	A07	93090018	0.378444636855291
GH_A07G2429	A07	93927318	0.609268088983646
GH_A07G2445	A07	94285710	0.774644042703915
GH_A07G2464	A07	94517376	0.678796761070743
GH_A07G2482	A07	94757061	0.37419002876857
GH_A07G2493	A07	94870992	0.708045066207794
GH_A07G2499	A07	94968621	0.666297521305757
GH_A07G2501	A07	94987067	0.559786630052327
GH_A07G2532	A07	95414644	0.762349225950007
GH_A07G2575	A07	95846103	0.617828878985873
GH_A07G2621	A07	96319284	0.390146730626274
GH_A07G2623	A07	96346244	0.528828375357195
GH_A07G2625	A07	96352261	0.527680427821276
GH_A08G0077	A08	557059	0.342638840892389
GH_A08G0117	A08	898918	0.330889326471469
GH_A08G0127	A08	969139	0.718622090458118
GH_A08G0142	A08	1131924	0.645533700287788
GH_A08G0148	A08	1181356	0.614815504297424
GH_A08G0184	A08	1535934	0.472569757518546
GH_A08G0237	A08	2176305	0.289464266735074
GH_A08G0242	A08	2221288	0.68274310275352
GH_A08G0259	A08	2421238	0.591977603138133
GH_A08G0266	A08	2506575	0.583449692446427
GH_A08G0422	A08	4575002	0.41232101951474
GH_A08G0458	A08	5113482	0.646274307979142
GH_A08G0463	A08	5265210	0.63526631819825
GH_A08G0464	A08	5267055	0.634420037751731
GH_A08G0489	A08	5608676	0.528581169399605
GH_A08G0500	A08	5740539	0.750110792024007
GH_A08G0503	A08	5758175	0.727806358457903
GH_A08G0504	A08	5773011	0.300825133692682
GH_A08G0539	A08	6258647	0.439073721183455
GH_A08G0541	A08	6277052	0.615110399629692
GH_A08G0560	A08	6618816	0.525395679451821
GH_A08G0585	A08	6919882	0.370453984560801
GH_A08G0627	A08	8027797	0.299050095815074
GH_A08G0631	A08	8117956	0.499232389157159
GH_A08G0637	A08	8252035	0.648475335137433
GH_A08G0647	A08	8464035	0.663577375524895
GH_A08G0872	A08	20704736	0.416330821532748
GH_A08G0889	A08	23349677	0.691283976987823
GH_A08G0954	A08	33220806	0.534320403208178
GH_A08G0955	A08	33592460	0.496722194187706
GH_A08G0986	A08	39385677	0.79236878215403
GH_A08G1025	A08	44702027	0.80102035190446
GH_A08G1058	A08	50154049	0.68943517426159
GH_A08G1183	A08	70374933	0.708669537893902
GH_A08G1270	A08	80215809	0.823453752345175
GH_A08G1285	A08	83898055	0.728965676620128
GH_A08G1286	A08	83900643	0.745278038742952
GH_A08G1288	A08	84160177	0.748245588913921
GH_A08G1316	A08	86810289	0.476632262408625
GH_A08G1325	A08	87519407	0.358180759280685
GH_A08G1326	A08	87520991	0.499139529378757
GH_A08G1369	A08	91064921	0.318339561281405
GH_A08G1397	A08	92547334	0.703484736917726
GH_A08G1399	A08	92695910	0.778939653526662
GH_A08G1407	A08	93276206	0.68804676392605
GH_A08G1434	A08	94021450	0.475324211049479
GH_A08G1443	A08	94192655	0.267643124426667
GH_A08G1478	A08	96340790	0.487542349621807
GH_A08G1479	A08	96347390	0.488894941998502
GH_A08G1480	A08	96349587	0.492502033680996
GH_A08G1538	A08	101797355	0.733407986911183
GH_A08G1539	A08	101799527	0.708227634239149
GH_A08G1607	A08	103777280	0.388476678501637
GH_A08G1613	A08	103900239	0.375634815094012
GH_A08G1614	A08	103912183	0.647492902834804
GH_A08G1615	A08	103932130	0.520029159311031
GH_A08G1617	A08	103952768	0.455597986501876
GH_A08G1621	A08	104003243	0.486962714121233
GH_A08G1624	A08	104051072	0.529610532516103
GH_A08G1695	A08	106316308	0.6748741619112
GH_A08G1704	A08	106538602	0.750285243915862
GH_A08G1739	A08	107839406	0.570868542106042
GH_A08G1781	A08	109551651	0.696181678050953
GH_A08G1799	A08	110202414	0.749753680647093
GH_A08G1800	A08	110212548	0.723063641212619
GH_A08G1808	A08	110271483	0.75519309796696
GH_A08G1814	A08	110514892	0.790948113421326
GH_A08G1816	A08	110525317	0.738153337322932
GH_A08G1819	A08	110571552	0.821649172431794
GH_A08G1830	A08	110750405	0.827889177637524
GH_A08G1848	A08	111094328	0.350545051824628
GH_A08G1850	A08	111104127	0.267013616671839
GH_A08G1857	A08	111223846	0.653755651253883
GH_A08G1860	A08	111233476	0.446549460900588
GH_A08G1862	A08	111249601	0.647658774606771
GH_A08G1872	A08	111480468	0.313866253733027
GH_A08G1873	A08	111502871	0.344873781863485
GH_A08G1924	A08	112668561	0.610784966442741
GH_A08G1964	A08	113579729	0.483582029119129
GH_A08G2006	A08	114970108	0.664427157213187
GH_A08G2009	A08	114985361	0.720486487612475
GH_A08G2016	A08	115066211	0.527830297476509
GH_A08G2017	A08	115078769	0.690114687507713
GH_A08G2019	A08	115104704	0.770997288701137
GH_A08G2022	A08	115142479	0.708179928526866
GH_A08G2023	A08	115143448	0.676325030497835
GH_A08G2030	A08	115246413	0.716470353250023
GH_A08G2039	A08	115449193	0.595089311579591
GH_A08G2043	A08	115624233	0.561468245637574
GH_A08G2044	A08	115626132	0.699668473672702
GH_A08G2053	A08	116060128	0.724642272533908
GH_A08G2067	A08	116153304	0.410392349482835
GH_A08G2071	A08	116201956	0.45477034541125
GH_A08G2074	A08	116248615	0.670703404493399
GH_A08G2077	A08	116292214	0.237409110821388
GH_A08G2078	A08	116327775	0.654038985058151
GH_A08G2086	A08	116565912	0.604298795412412
GH_A08G2088	A08	116606892	0.52574202779873
GH_A08G2089	A08	116618795	0.538455218253079
GH_A08G2149	A08	117328554	0.335818225643782
GH_A08G2159	A08	117575150	0.223054646526855
GH_A08G2174	A08	117715195	0.297821219620824
GH_A08G2178	A08	117773234	0.626900103906378
GH_A08G2232	A08	118504910	0.722132583342489
GH_A08G2233	A08	118512610	0.653785714007598
GH_A08G2234	A08	118513528	0.548509265135149
GH_A08G2235	A08	118515121	0.601637240925564
GH_A08G2236	A08	118527226	0.614237587357134
GH_A08G2252	A08	118770682	0.437104364088485
GH_A08G2254	A08	118785400	0.484813726320531
GH_A08G2257	A08	118821451	0.493346733835108
GH_A08G2265	A08	118899627	0.409800241466451
GH_A08G2290	A08	119368466	0.440327435507618
GH_A08G2293	A08	119408748	0.501686676249569
GH_A08G2296	A08	119464682	0.491146080293066
GH_A08G2301	A08	119526933	0.651275101272099
GH_A08G2313	A08	119715940	0.539432453188158
GH_A08G2320	A08	119810599	0.377722967985333
GH_A08G2396	A08	120651776	0.798811073014252
GH_A08G2397	A08	120660226	0.811616199168937
GH_A08G2398	A08	120662434	0.809080426148753
GH_A08G2399	A08	120666343	0.806333109780154
GH_A08G2402	A08	120681076	0.778907517362858
GH_A08G2469	A08	121429889	0.758024370025579
GH_A08G2476	A08	121542382	0.316790212420179
GH_A08G2477	A08	121548337	0.316790212420179
GH_A08G2478	A08	121558274	0.515832010287051
GH_A08G2486	A08	121705972	0.662626312753776
GH_A08G2487	A08	121712096	0.597225187718471
GH_A08G2516	A08	122033125	0.607575971376497
GH_A08G2526	A08	122099268	0.627849601801304
GH_A08G2532	A08	122161188	0.545549299386173
GH_A08G2575	A08	122544331	0.7388591060314
GH_A08G2582	A08	122598127	0.727509069815146
GH_A08G2583	A08	122602475	0.712203569734962
GH_A08G2590	A08	122657995	0.294270627347999
GH_A08G2599	A08	122724960	0.527691203128546
GH_A08G2618	A08	122952751	0.741782651326819
GH_A08G2647	A08	123230106	0.711504188310014
GH_A08G2663	A08	123403360	0.483216335635165
GH_A08G2683	A08	123563891	0.223785203075673
GH_A08G2719	A08	123837691	0.675834161281906
GH_A08G2734	A08	123956516	0.547557469123842
GH_A08G2798	A08	124449545	0.657410924407072
GH_A08G2808	A08	124528963	0.797368602533237
GH_A08G2844	A08	124786388	0.689556870349769
GH_A09G0019	A09	594611	0.624873487981975
GH_A09G0020	A09	604684	0.584615483342707
GH_A09G0027	A09	717702	0.658585123916256
GH_A09G0042	A09	992657	0.662403327583637
GH_A09G0089	A09	2152042	0.735606173175062
GH_A09G0134	A09	3011073	0.621159989134008
GH_A09G0135	A09	3016556	0.457486184926162
GH_A09G0151	A09	3527791	0.780675991685782
GH_A09G0176	A09	3985530	0.356772751280372
GH_A09G0181	A09	4228464	0.661606641633318
GH_A09G0203	A09	4802353	0.664454187397629
GH_A09G0208	A09	5073753	0.138507845217653
GH_A09G0267	A09	7008918	0.344590500640262
GH_A09G0279	A09	7276435	0.543888982807767
GH_A09G0280	A09	7304890	0.56921129022264
GH_A09G0303	A09	7900761	0.530325691073108
GH_A09G0305	A09	7924533	0.543917825168678
GH_A09G0331	A09	9062362	0.756470974545503
GH_A09G0341	A09	9746649	0.732424821364872
GH_A09G0343	A09	9865161	0.421398312748695
GH_A09G0344	A09	9918132	0.756504093530099
GH_A09G0427	A09	14378464	0.661209884521385
GH_A09G0432	A09	14487516	0.718112143597067
GH_A09G0469	A09	18139172	0.522978619888646
GH_A09G0560	A09	30578882	0.655892393108227
GH_A09G0602	A09	37123869	0.442635709642432
GH_A09G0622	A09	40721258	0.302784430938841
GH_A09G0720	A09	49306724	0.737044920349595
GH_A09G0738	A09	51271311	0.344809707754432
