gene	chr	pos	fdr
GH_A08G0508	A08	5825352	0.784555117658497
GH_A08G0525	A08	6095072	0.706666933165262
GH_A08G0539	A08	6258647	0.711071682914872
GH_A08G0541	A08	6277052	0.829665450883109
GH_A08G0585	A08	6919882	0.497203773946074
GH_A08G0637	A08	8252035	0.72023802985106
GH_A08G0687	A08	9941724	0.745279897707399
GH_A08G0704	A08	10494237	0.711992164641403
GH_A08G0715	A08	10862248	0.706407775792094
GH_A08G0719	A08	10949488	0.660484142917051
GH_A08G0872	A08	20704736	0.470304029764397
GH_A08G0889	A08	23349677	0.828031937197648
GH_A08G0954	A08	33220806	0.781228861062773
GH_A08G1170	A08	67224631	0.831328373984746
GH_A08G1183	A08	70374933	0.858056330090213
GH_A08G1270	A08	80215809	0.77701447940714
GH_A08G1285	A08	83898055	0.775070765361802
GH_A08G1286	A08	83900643	0.767772249739027
GH_A08G1288	A08	84160177	0.770750831359333
GH_A08G1316	A08	86810289	0.583737585064391
GH_A08G1320	A08	87162966	0.579885379115191
GH_A08G1326	A08	87520991	0.558578123731676
GH_A08G1361	A08	90641972	0.84200712553526
GH_A08G1369	A08	91064921	0.495738120356451
GH_A08G1387	A08	92113943	0.828470518012839
GH_A08G1397	A08	92547334	0.770171121494272
GH_A08G1399	A08	92695910	0.829630704476297
GH_A08G1407	A08	93276206	0.810035411119947
GH_A08G1409	A08	93294002	0.706732336437918
GH_A08G1434	A08	94021450	0.724371561956051
GH_A08G1443	A08	94192655	0.319902675103938
GH_A08G1478	A08	96340790	0.608492593164283
GH_A08G1479	A08	96347390	0.645504469487657
GH_A08G1480	A08	96349587	0.557035209229682
GH_A08G1538	A08	101797355	0.781347721311497
GH_A08G1539	A08	101799527	0.774226418090212
GH_A08G1622	A08	104005678	0.654004365226649
GH_A08G1624	A08	104051072	0.490144494811651
GH_A08G1695	A08	106316308	0.811175163756728
GH_A08G1704	A08	106538602	0.79950969406519
GH_A08G1781	A08	109551651	0.790537504092924
GH_A08G1782	A08	109569934	0.740025134421755
GH_A08G1797	A08	110155231	0.722847998836502
GH_A08G1799	A08	110202414	0.717434728556661
GH_A08G1800	A08	110212548	0.858153339391043
GH_A08G1808	A08	110271483	0.860259178061185
GH_A08G1814	A08	110514892	0.823232361806324
GH_A08G1819	A08	110571552	0.841937669482429
GH_A08G1830	A08	110750405	0.823232361806324
GH_A08G1839	A08	110882363	0.297849443995478
GH_A08G1842	A08	110939436	0.227228546900778
GH_A08G1848	A08	111094328	0.498780383414092
GH_A08G1850	A08	111104127	0.452798225238193
GH_A08G1857	A08	111223846	0.763149686568918
GH_A08G1860	A08	111233476	0.776087339866781
GH_A08G1862	A08	111249601	0.734688756101479
GH_A08G1872	A08	111480468	0.409548485233672
GH_A08G1873	A08	111502871	0.318742089641943
GH_A08G1964	A08	113579729	0.554609046495133
GH_A08G1966	A08	113725889	0.501030863937694
GH_A08G2006	A08	114970108	0.77945437821206
GH_A08G2009	A08	114985361	0.758730733769972
GH_A08G2016	A08	115066211	0.752316092200999
GH_A08G2017	A08	115078769	0.813894568093934
GH_A08G2019	A08	115104704	0.795117936969482
GH_A08G2022	A08	115142479	0.814541526394084
GH_A08G2023	A08	115143448	0.806159011481425
GH_A08G2030	A08	115246413	0.800439614706643
GH_A08G2039	A08	115449193	0.671969111494059
GH_A08G2043	A08	115624233	0.621610247933163
GH_A08G2044	A08	115626132	0.647847413447158
GH_A08G2071	A08	116201956	0.713614856560346
GH_A08G2072	A08	116207331	0.560367876366956
GH_A08G2074	A08	116248615	0.74491157954656
GH_A08G2077	A08	116292214	0.290633066450826
GH_A08G2078	A08	116327775	0.735565700346257
GH_A08G2086	A08	116565912	0.588680446035897
GH_A08G2088	A08	116606892	0.594545486141691
GH_A08G2089	A08	116618795	0.584057626467805
GH_A08G2137	A08	117198435	0.203165679520895
GH_A08G2174	A08	117715195	0.354924826826714
GH_A08G2175	A08	117718238	0.617215919840299
GH_A08G2178	A08	117773234	0.639219631181157
GH_A08G2231	A08	118499762	0.604310529784262
GH_A08G2232	A08	118504910	0.644070533521171
GH_A08G2233	A08	118512610	0.655116644234891
GH_A08G2234	A08	118513528	0.635464485854528
GH_A08G2235	A08	118515121	0.697893300728933
GH_A08G2236	A08	118527226	0.597007321137386
GH_A08G2237	A08	118569274	0.758762055616119
GH_A08G2252	A08	118770682	0.470298215219084
GH_A08G2254	A08	118785400	0.455335147425251
GH_A08G2265	A08	118899627	0.535015583506369
GH_A08G2288	A08	119348184	0.482547165218847
GH_A08G2289	A08	119353577	0.515991301152882
GH_A08G2293	A08	119408748	0.571296102319209
GH_A08G2296	A08	119464682	0.63241208837474
GH_A08G2301	A08	119526933	0.657464194518144
GH_A08G2320	A08	119810599	0.484148976128027
GH_A08G2343	A08	120125513	0.727920090257748
GH_A08G2394	A08	120563265	0.811995142214256
GH_A08G2396	A08	120651776	0.785743873628293
GH_A08G2398	A08	120662434	0.811995142214256
GH_A08G2399	A08	120666343	0.830707037233639
GH_A08G2401	A08	120677387	0.794570588925188
GH_A08G2402	A08	120681076	0.830707037233639
GH_A08G2469	A08	121429889	0.811715348273872
GH_A08G2476	A08	121542382	0.651737883810917
GH_A08G2477	A08	121548337	0.48899987986515
GH_A08G2478	A08	121558274	0.590181043175841
GH_A08G2486	A08	121705972	0.754087287945469
GH_A08G2487	A08	121712096	0.72623204495698
GH_A08G2515	A08	122025213	0.602383489754932
GH_A08G2516	A08	122033125	0.67163906545882
GH_A08G2526	A08	122099268	0.683524613886607
GH_A08G2532	A08	122161188	0.6133195145742
GH_A08G2575	A08	122544331	0.786298753382359
GH_A08G2583	A08	122602475	0.807673123782393
GH_A08G2590	A08	122657995	0.61725333166833
GH_A08G2599	A08	122724960	0.642767812113353
GH_A08G2604	A08	122795894	0.706058872347434
GH_A08G2659	A08	123372881	0.619622383394751
GH_A08G2663	A08	123403360	0.52215560515388
GH_A08G2679	A08	123542003	0.633882296697959
GH_A08G2719	A08	123837691	0.757654869692789
GH_A08G2734	A08	123956516	0.78625060723838
GH_A08G2763	A08	124202145	0.773820708674803
GH_A08G2798	A08	124449545	0.760229644412443
GH_A08G2808	A08	124528963	0.60900305864173
GH_A08G2834	A08	124724183	0.546028287238399
GH_A08G2844	A08	124786388	0.773899218428648
GH_A09G0019	A09	594611	0.757365034270677
GH_A09G0020	A09	604684	0.500163829581174
GH_A09G0022	A09	608809	0.74021383781095
GH_A09G0024	A09	613061	0.841043093419969
GH_A09G0027	A09	717702	0.688318000462597
GH_A09G0042	A09	992657	0.687599502042935
GH_A09G0089	A09	2152042	0.710094609865677
GH_A09G0135	A09	3016556	0.400817030432565
GH_A09G0176	A09	3985530	0.418265195394466
GH_A09G0183	A09	4268876	0.762466454032242
GH_A09G0190	A09	4360578	0.299639148385798
GH_A09G0199	A09	4678934	0.562434248707025
GH_A09G0202	A09	4800442	0.795562659793005
GH_A09G0203	A09	4802353	0.734773293792581
GH_A09G0208	A09	5073753	0.253967854507426
GH_A09G0213	A09	5144383	0.739815897151336
GH_A09G0242	A09	6136113	0.402896638588806
GH_A09G0279	A09	7276435	0.65278210242873
GH_A09G0295	A09	7694470	0.631136683794144
GH_A09G0303	A09	7900761	0.531706294045144
GH_A09G0305	A09	7924533	0.516489523030925
GH_A09G0341	A09	9746649	0.606375516608608
GH_A09G0343	A09	9865161	0.763716854302189
GH_A09G0427	A09	14378464	0.754922231574774
GH_A09G0469	A09	18139172	0.58783856205573
GH_A09G0560	A09	30578882	0.732348572946845
GH_A09G0602	A09	37123869	0.51625092510402
GH_A09G0605	A09	37411711	0.64654496970882
GH_A09G0639	A09	41935469	0.419110654764838
GH_A09G0681	A09	46454890	0.658936535407387
GH_A09G0716	A09	48851776	0.7076486252568
GH_A09G0720	A09	49306724	0.80189321651334
GH_A09G0738	A09	51271311	0.347963657852956
GH_A09G0764	A09	54026310	0.384071329859818
GH_A09G0771	A09	54478419	0.708632495130933
GH_A09G0773	A09	54685312	0.274535762183951
GH_A09G0778	A09	54848314	0.303488476318898
GH_A09G0784	A09	55115079	0.456026661027408
GH_A09G0789	A09	55270722	0.773125512039839
GH_A09G0805	A09	55556217	0.71614514125347
GH_A09G0821	A09	56214360	0.494455684783564
GH_A09G0852	A09	57080344	0.80011053283928
GH_A09G0868	A09	58171099	0.761649525913782
GH_A09G0879	A09	58644529	0.787722151139288
GH_A09G0881	A09	58770379	0.821280044731164
GH_A09G0886	A09	59186398	0.725238379784457
GH_A09G0894	A09	59417819	0.794200571112897
GH_A09G0940	A09	60108432	0.618919887989498
GH_A09G0961	A09	60481193	0.411178533843189
GH_A09G0998	A09	61196619	0.7793888628821
GH_A09G1001	A09	61279825	0.71484924844786
GH_A09G1058	A09	62589265	0.613904436712426
GH_A09G1081	A09	63028054	0.762884937687447
GH_A09G1328	A09	68320008	0.548268146675366
GH_A09G1433	A09	70023135	0.783447286197379
GH_A09G1434	A09	70038999	0.764599950812369
GH_A09G1468	A09	70647644	0.306291633755454
GH_A09G1509	A09	71231738	0.281707358245996
GH_A09G1524	A09	71503192	0.427676861894214
GH_A09G1525	A09	71506387	0.52326951048988
GH_A09G1526	A09	71510995	0.688819127024605
GH_A09G1528	A09	71540501	0.51681416801712
GH_A09G1569	A09	72207497	0.782661844579037
GH_A09G1579	A09	72375727	0.722251593386581
GH_A09G1589	A09	72484763	0.718055049310704
GH_A09G1609	A09	72717870	0.530796605193984
GH_A09G1618	A09	72918506	0.771873154413745
GH_A09G1626	A09	73031173	0.557742437832385
GH_A09G1655	A09	73465866	0.45312487257967
GH_A09G1662	A09	73517988	0.463727320405581
GH_A09G1670	A09	73607661	0.421309455810825
GH_A09G1672	A09	73646959	0.429222478073934
GH_A09G1675	A09	73693943	0.76048688705038
GH_A09G1680	A09	73749594	0.761470616959335
GH_A09G1696	A09	73964094	0.544565497187435
GH_A09G1706	A09	74035156	0.518609402606161
GH_A09G1717	A09	74132976	0.712415326998538
GH_A09G1725	A09	74203311	0.737321609354578
GH_A09G1746	A09	74355897	0.638565221867975
GH_A09G1768	A09	74548728	0.558836488372447
GH_A09G1807	A09	74958846	0.588468302156176
GH_A09G1818	A09	75075320	0.674144492361192
GH_A09G1836	A09	75243975	0.732423967143508
GH_A09G1886	A09	75815234	0.710616068149118
GH_A09G1925	A09	76351480	0.644862611210279
GH_A09G1926	A09	76358574	0.679936190941828
GH_A09G1932	A09	76412595	0.774238862185692
GH_A09G1934	A09	76437995	0.662738713072156
GH_A09G1945	A09	76574138	0.647875305632164
GH_A09G1950	A09	76612955	0.837734195550608
GH_A09G1951	A09	76616421	0.650918215641642
GH_A09G1976	A09	76860732	0.561890475126115
GH_A09G1977	A09	76864056	0.471720163825749
GH_A09G2001	A09	77022170	0.60907638648487
GH_A09G2003	A09	77033442	0.445099658629423
GH_A09G2021	A09	77180764	0.769225294304708
GH_A09G2029	A09	77250958	0.505670194092261
GH_A09G2049	A09	77523410	0.664112933755413
GH_A09G2166	A09	78534794	0.486416238123832
GH_A09G2173	A09	78572396	0.634452261608775
GH_A09G2184	A09	78730940	0.457660488395795
GH_A09G2200	A09	78900843	0.716388094350426
GH_A09G2232	A09	79160841	0.44634908859271
GH_A09G2238	A09	79184358	0.547888129343002
GH_A09G2312	A09	79925193	0.603757030369378
GH_A09G2358	A09	80352699	0.749783748481356
GH_A09G2405	A09	80685636	0.630630684146726
GH_A09G2424	A09	80872044	0.610767012169821
GH_A09G2440	A09	80992020	0.724927647357569
GH_A09G2465	A09	81234458	0.818325647346467
GH_A09G2466	A09	81240686	0.468442505110126
GH_A09G2467	A09	81244120	0.34083000718847
GH_A09G2477	A09	81349961	0.795139154671581
GH_A09G2510	A09	81596933	0.631942395724525
GH_A09G2557	A09	81905169	0.57906122316362
GH_A09G2564	A09	81979043	0.627365069893218
GH_A09G2586	A09	82246219	0.657159262256082
GH_A09G2601	A09	82349496	0.656641576283348
GH_A09G2610	A09	82391772	0.590283636399792
GH_A10G0052	A10	430196	0.453170646883351
GH_A10G0055	A10	463154	0.331834477565095
GH_A10G0057	A10	472199	0.398134135892252
GH_A10G0060	A10	497625	0.390196535800611
GH_A10G0066	A10	559534	0.448168820517412
GH_A10G0098	A10	760630	0.350835851193969
GH_A10G0099	A10	770167	0.269017564725408
GH_A10G0122	A10	968918	0.492182685977962
GH_A10G0123	A10	985335	0.70017537667095
GH_A10G0135	A10	1074418	0.597957572120122
GH_A10G0138	A10	1115398	0.444319079983724
GH_A10G0181	A10	1504492	0.655061078983138
GH_A10G0210	A10	1722702	0.697309595872607
GH_A10G0222	A10	1803350	0.837687906565253
GH_A10G0223	A10	1814249	0.696013696275417
GH_A10G0225	A10	1839320	0.81818341645298
GH_A10G0237	A10	1964454	0.807179381588916
GH_A10G0238	A10	1967734	0.811452393398571
GH_A10G0239	A10	1980653	0.753127127707375
GH_A10G0256	A10	2114973	0.516168048507102
GH_A10G0275	A10	2252625	0.54457524119674
GH_A10G0283	A10	2324405	0.460229140653719
GH_A10G0301	A10	2492599	0.856335395203121
GH_A10G0311	A10	2571642	0.737733406562711
GH_A10G0315	A10	2595768	0.742054362557965
GH_A10G0357	A10	2975415	0.67069476928554
GH_A10G0363	A10	3017584	0.233802089321812
GH_A10G0388	A10	3270419	0.782057575391388
GH_A10G0477	A10	4455082	0.830201438742312
GH_A10G0479	A10	4472599	0.691153633221067
GH_A10G0484	A10	4511862	0.729659563668158
GH_A10G0520	A10	5062336	0.710850907990039
GH_A10G0547	A10	5518886	0.676967038541274
GH_A10G0549	A10	5541041	0.588092162130178
GH_A10G0772	A10	11775541	0.560350573198981
GH_A10G0801	A10	12548619	0.77816337733012
GH_A10G0828	A10	13088816	0.757949035907395
GH_A10G0978	A10	19179098	0.465770936797593
GH_A10G1010	A10	20362182	0.486837268014099
GH_A10G1028	A10	20661043	0.746933470102315
GH_A10G1036	A10	21108530	0.833464731329108
GH_A10G1045	A10	21340141	0.779873350073515
GH_A10G1046	A10	21467276	0.778210372996068
GH_A10G1054	A10	21817652	0.850982973280401
GH_A10G1074	A10	22856831	0.734030826282096
GH_A10G1079	A10	23120204	0.835818317395161
GH_A10G1087	A10	23827431	0.756896157320036
GH_A10G1088	A10	23843008	0.813151521791763
GH_A10G1089	A10	23925770	0.794934862568767
GH_A10G1092	A10	23980121	0.744119378698862
GH_A10G1093	A10	24015842	0.592512877468195
GH_A10G1096	A10	24138762	0.827526240159793
GH_A10G1097	A10	24382717	0.831811057286114
GH_A10G1100	A10	24499588	0.835946217442203
GH_A10G1177	A10	35338571	0.788532903936449
GH_A10G1379	A10	70372167	0.65304922497601
GH_A10G1382	A10	70504806	0.681880268651142
GH_A10G1384	A10	70568466	0.608425064437649
GH_A10G1388	A10	70794334	0.810382667387816
GH_A10G1394	A10	71074600	0.807841132258987
GH_A10G1395	A10	71132479	0.837578886247391
GH_A10G1398	A10	71389788	0.776175484520869
GH_A10G1400	A10	71419718	0.777833947712536
GH_A10G1434	A10	74312606	0.613524829125691
GH_A10G1439	A10	74587898	0.794235094228932
GH_A10G1440	A10	74627385	0.644965756342309
GH_A10G1458	A10	75537110	0.813287388270881
GH_A10G1496	A10	77261545	0.410492889109025
GH_A10G1574	A10	80629286	0.753654673449402
GH_A10G1634	A10	85997693	0.790171595873036
GH_A10G1642	A10	86229407	0.808758128080233
GH_A10G1643	A10	86230743	0.773444099595484
GH_A10G1821	A10	96380782	0.667124447625867
GH_A10G1862	A10	97885347	0.673189632181373
GH_A10G1908	A10	99928642	0.727805025789904
GH_A10G1914	A10	100136580	0.485073593669292
GH_A10G1922	A10	100501813	0.671542209554677
GH_A10G1925	A10	100533438	0.469125073881524
GH_A10G1926	A10	100536514	0.535304854118489
GH_A10G1937	A10	100681839	0.77220373541874
GH_A10G1944	A10	100817471	0.509103080682087
GH_A10G1978	A10	101934520	0.451480540159299
GH_A10G2023	A10	102992051	0.721936616031717
GH_A10G2027	A10	103301579	0.755624030000044
GH_A10G2043	A10	103960916	0.755881550392849
GH_A10G2044	A10	103968662	0.645276789126347
GH_A10G2050	A10	104114890	0.75927073195234
GH_A10G2051	A10	104185042	0.747870931406921
GH_A10G2053	A10	104198228	0.768191881720483
GH_A10G2078	A10	105024353	0.759114163834275
GH_A10G2082	A10	105100784	0.759303106011514
GH_A10G2111	A10	105713239	0.723086381793008
GH_A10G2117	A10	105821559	0.594406111471681
GH_A10G2127	A10	105977221	0.737141639324061
GH_A10G2134	A10	106162550	0.745941286732241
GH_A10G2136	A10	106213483	0.536262576011584
GH_A10G2146	A10	106325382	0.663575960500657
GH_A10G2147	A10	106326982	0.642457350319638
GH_A10G2152	A10	106409904	0.484734297841017
GH_A10G2195	A10	107368246	0.690366389901541
GH_A10G2218	A10	107871409	0.265673011652495
GH_A10G2233	A10	108031370	0.481158643920715
GH_A10G2234	A10	108043048	0.41341457883904
GH_A10G2254	A10	108551802	0.716297718183375
GH_A10G2257	A10	108633708	0.709339603357778
GH_A10G2266	A10	108934072	0.331884423171716
GH_A10G2267	A10	108937548	0.335940389061458
GH_A10G2271	A10	108994631	0.790682065800597
GH_A10G2274	A10	109018558	0.751891214720481
GH_A10G2281	A10	109178239	0.74770678713168
GH_A10G2292	A10	109405265	0.728389271616455
GH_A10G2300	A10	109551175	0.568150169865228
GH_A10G2310	A10	109695542	0.580774958716251
GH_A10G2367	A10	110488154	0.783804340274714
GH_A10G2368	A10	110523348	0.672425061073115
GH_A10G2370	A10	110595532	0.682864034174745
GH_A10G2377	A10	110760475	0.632088415818538
GH_A10G2378	A10	110790684	0.732853052608402
GH_A10G2385	A10	110935865	0.793182041989591
GH_A10G2412	A10	111467908	0.641582388363865
GH_A10G2417	A10	111530008	0.685989058370248
GH_A10G2433	A10	111718114	0.705951228537477
GH_A10G2436	A10	111730588	0.448566139810269
GH_A10G2437	A10	111735096	0.675281829848315
GH_A10G2446	A10	111919070	0.749303979130269
GH_A10G2447	A10	111923942	0.709014635245136
GH_A10G2456	A10	112070241	0.744456564926062
GH_A10G2457	A10	112073765	0.642698976257045
GH_A10G2468	A10	112164898	0.725400934395001
GH_A10G2469	A10	112174519	0.763187413067969
GH_A10G2484	A10	112303262	0.270777801770654
GH_A10G2495	A10	112533736	0.736300828307619
GH_A10G2498	A10	112630998	0.774393417877893
GH_A10G2501	A10	112654716	0.373225704853938
GH_A10G2505	A10	112717644	0.680619190260546
GH_A10G2533	A10	112991282	0.671499552945671
GH_A10G2538	A10	113093384	0.448694178350069
GH_A10G2539	A10	113108040	0.741360004171977
GH_A10G2540	A10	113144896	0.803911793213251
GH_A10G2543	A10	113199824	0.741468634965005
GH_A10G2544	A10	113208928	0.815969077766717
GH_A10G2546	A10	113264977	0.480248369877736
GH_A10G2547	A10	113280008	0.709447201587055
GH_A10G2548	A10	113329838	0.825400338129941
GH_A10G2549	A10	113353428	0.726618213332695
GH_A10G2551	A10	113389754	0.714766542736439
GH_A10G2552	A10	113408023	0.639419908747405
GH_A10G2553	A10	113424709	0.783962308574634
GH_A10G2554	A10	113444168	0.698059288398297
GH_A10G2555	A10	113469958	0.736651922905755
GH_A10G2556	A10	113509513	0.555649154720844
GH_A10G2557	A10	113535711	0.63842325394727
GH_A10G2559	A10	113562980	0.473400194514988
GH_A10G2560	A10	113578256	0.827788039958813
GH_A10G2562	A10	113600202	0.459038060518652
GH_A10G2563	A10	113604398	0.678807918963519
GH_A10G2568	A10	113693567	0.580538947067789
GH_A10G2570	A10	113704453	0.770123036435565
GH_A10G2571	A10	113719512	0.672701411863566
GH_A10G2574	A10	113763026	0.66902934955008
GH_A10G2576	A10	113784118	0.705099250375349
GH_A10G2577	A10	113796318	0.672701411863566
GH_A10G2578	A10	113820140	0.575352269004894
GH_A10G2584	A10	113936978	0.528811088012472
GH_A10G2586	A10	113959067	0.795102642328059
GH_A10G2590	A10	114034750	0.685485040378906
GH_A10G2591	A10	114036914	0.724561904687848
GH_A10G2592	A10	114041791	0.7922403669313
GH_A10G2593	A10	114047989	0.696967155649635
GH_A10G2595	A10	114056051	0.6831740559211
GH_A10G2596	A10	114075121	0.70845256369532
GH_A10G2597	A10	114080354	0.811350786932611
GH_A10G2598	A10	114099041	0.825572012745422
GH_A10G2603	A10	114185703	0.75988150975446
GH_A10G2606	A10	114207969	0.756925648587303
GH_A10G2611	A10	114256102	0.83224415035338
GH_A10G2630	A10	114427546	0.487576832753484
GH_A10G2631	A10	114430425	0.0781542486807832
GH_A10G2656	A10	114767994	0.535859824143422
GH_A10G2658	A10	114795569	0.783935625571149
GH_A10G2669	A10	114880910	0.853955533574053
GH_A10G2670	A10	114919068	0.36036272551337
GH_A10G2674	A10	114985081	0.675451557210377
GH_A10G2680	A10	115028848	0.683710667855097
GH_A10G2681	A10	115037038	0.624018052530182
GH_A10G2684	A10	115064065	0.832689086279246
GH_A10G2685	A10	115078440	0.765275349113791
GH_A11G0010	A11	114718	0.657306358504387
GH_A11G0028	A11	257542	0.690295835874068
GH_A11G0040	A11	357050	0.635685498407104
GH_A11G0042	A11	404781	0.739222039879389
GH_A11G0048	A11	453450	0.724564481464635
GH_A11G0065	A11	619199	0.820605779101853
GH_A11G0074	A11	668992	0.75811695686876
GH_A11G0075	A11	688316	0.785393581142167
GH_A11G0104	A11	1047728	0.806556654084079
GH_A11G0105	A11	1051306	0.811818352563418
GH_A11G0110	A11	1101230	0.593271103462389
GH_A11G0116	A11	1141987	0.370844268297967
GH_A11G0122	A11	1172807	0.59756359488677
GH_A11G0127	A11	1211773	0.632349381380843
GH_A11G0133	A11	1244447	0.750637233032543
GH_A11G0136	A11	1256552	0.787160429757249
GH_A11G0146	A11	1369053	0.615202261812126
GH_A11G0186	A11	1643376	0.55822006716443
GH_A11G0232	A11	1976965	0.611426505437188
GH_A11G0242	A11	2054744	0.70400166447062
GH_A11G0301	A11	2672937	0.275207292991157
GH_A11G0337	A11	2969622	0.57122131184416
GH_A11G0436	A11	3792739	0.108447612880303
GH_A11G0445	A11	3861798	0.454510970031298
GH_A11G0486	A11	4228835	0.423516041160322
GH_A11G0553	A11	4919465	0.646241251897983
GH_A11G0579	A11	5088054	0.677370872414209
GH_A11G0626	A11	5594831	0.49044839566197
GH_A11G0632	A11	5631607	0.662195225094036
GH_A11G0696	A11	6202500	0.814544728622348
GH_A11G0699	A11	6215242	0.720877175326793
GH_A11G0752	A11	6695926	0.717273615022094
GH_A11G0757	A11	6745714	0.394922506440614
GH_A11G0762	A11	6803696	0.510897169097312
GH_A11G0766	A11	6828893	0.71221889459184
GH_A11G0787	A11	6982096	0.463610495870191
GH_A11G0788	A11	6986301	0.532846591472594
GH_A11G0795	A11	7037264	0.677521689964655
GH_A11G0805	A11	7148062	0.79099465098312
GH_A11G0817	A11	7244718	0.723580202779415
GH_A11G0818	A11	7248672	0.741213255951221
GH_A11G0820	A11	7267656	0.710782854110826
GH_A11G0822	A11	7282446	0.709928032179156
GH_A11G0835	A11	7371103	0.787649342372839
GH_A11G0844	A11	7467812	0.716361095018181
GH_A11G0911	A11	8073993	0.842160558225088
GH_A11G0975	A11	8832853	0.757425836503967
GH_A11G0976	A11	8845233	0.425478599156649
GH_A11G1004	A11	9190134	0.651372645631391
GH_A11G1007	A11	9203530	0.406725716830225
GH_A11G1034	A11	9551448	0.74455232991142
GH_A11G1042	A11	9743707	0.634726748045022
GH_A11G1103	A11	10689213	0.741511456190269
GH_A11G1109	A11	10762087	0.422728524211788
GH_A11G1112	A11	10774996	0.363990445792245
GH_A11G1115	A11	10811685	0.824003206998581
GH_A11G1143	A11	11182061	0.489053294051576
GH_A11G1144	A11	11191948	0.692852666411374
GH_A11G1170	A11	11622303	0.465699673365035
GH_A11G1188	A11	11840553	0.41700601004115
GH_A11G1211	A11	12158050	0.234718111694932
GH_A11G1292	A11	13344178	0.775664340890845
GH_A11G1333	A11	14286309	0.57398989139412
GH_A11G1353	A11	14588234	0.621090814300914
GH_A11G1357	A11	14661802	0.780883744355044
GH_A11G1393	A11	15090574	0.41078390068523
GH_A11G1407	A11	15377655	0.456539299413237
GH_A11G1435	A11	15605230	0.676945837043708
GH_A11G1456	A11	16140139	0.215472777213047
GH_A11G1460	A11	16179678	0.600277169047223
GH_A11G1480	A11	16534880	0.685367123532345
GH_A11G1522	A11	17039719	0.423527317545441
GH_A11G1534	A11	17134175	0.61580962415987
GH_A11G1570	A11	17881339	0.752864109253796
GH_A11G1574	A11	17938205	0.711488636734355
GH_A11G1575	A11	17949711	0.570904379742107
GH_A11G1576	A11	17953841	0.734568373611767
GH_A11G1577	A11	17962184	0.54866928815975
GH_A11G1581	A11	18085497	0.58469974632131
GH_A11G1582	A11	18256538	0.686348669004858
GH_A11G1590	A11	18487817	0.677219584199399
GH_A11G1594	A11	18515928	0.620740533801716
GH_A11G1609	A11	18870120	0.72682671412584
GH_A11G1610	A11	18968936	0.698235160172651
GH_A11G1625	A11	19370306	0.735037474528325
GH_A11G1628	A11	19449574	0.635390744478544
GH_A11G1698	A11	20855102	0.762221330384967
GH_A11G1718	A11	21352608	0.618509013708274
GH_A11G1726	A11	21594461	0.312709562661616
GH_A11G1730	A11	21639603	0.419165824982652
GH_A11G1736	A11	21749582	0.598735913260367
GH_A11G1769	A11	22199174	0.262843618307402
GH_A11G1771	A11	22203791	0.335150351644031
GH_A11G1777	A11	22364869	0.467523692610293
GH_A11G1861	A11	24148355	0.331803987163688
GH_A11G1863	A11	24185649	0.520294511161123
GH_A11G1874	A11	24465208	0.704574127718054
GH_A11G1880	A11	24793897	0.551943789509513
GH_A11G1890	A11	24903711	0.5781268467172
GH_A11G1903	A11	25148808	0.633129660708487
GH_A11G1906	A11	25212984	0.671203473389903
GH_A11G2033	A11	31687355	0.820570691811427
GH_A11G2051	A11	34207751	0.813926079768808
GH_A11G2120	A11	45313391	0.768581108908573
GH_A11G2257	A11	59147095	0.6993354555666
GH_A11G2258	A11	59159768	0.820763187036868
GH_A11G2324	A11	62925536	0.731627887613461
GH_A11G2340	A11	63410565	0.641777914465033
GH_A11G2341	A11	63416356	0.733058218267163
GH_A11G2342	A11	63432003	0.771283720625497
GH_A11G2512	A11	89443940	0.765526401302962
GH_A11G2527	A11	90643673	0.656937629614158
GH_A11G2539	A11	91003781	0.759049876053592
GH_A11G2562	A11	92588274	0.560854723566407
GH_A11G2573	A11	93777570	0.551940837052182
GH_A11G2594	A11	95538279	0.815462596109209
GH_A11G2606	A11	96208120	0.712520645350939
GH_A11G2760	A11	104345778	0.750743279341794
GH_A11G2791	A11	105085424	0.725252767091823
GH_A11G2795	A11	105174156	0.659201612426385
GH_A11G2796	A11	105193137	0.744222537387622
GH_A11G2802	A11	105358139	0.667375144330473
GH_A11G2817	A11	105693140	0.818637836581352
GH_A11G2837	A11	106390037	0.802400790534886
GH_A11G2838	A11	106442020	0.795697826538527
GH_A11G2858	A11	106904045	0.766050179400441
GH_A11G2921	A11	108606781	0.679944133916499
GH_A11G2933	A11	108829128	0.683075462813714
GH_A11G2936	A11	108884801	0.681143934253629
GH_A11G2961	A11	109495140	0.685169119384507
GH_A11G2962	A11	109500847	0.685169119384507
GH_A11G2963	A11	109514624	0.646855063551642
GH_A11G2968	A11	109578475	0.522679009370233
GH_A11G2985	A11	109888775	0.701740797154213
GH_A11G3008	A11	110413946	0.547476159430909
GH_A11G3020	A11	110522835	0.496559598534197
GH_A11G3053	A11	111016353	0.576334349426634
GH_A11G3064	A11	111141635	0.674018218550284
GH_A11G3081	A11	111317463	0.742047723717123
GH_A11G3205	A11	113355606	0.620187577874405
GH_A11G3207	A11	113394898	0.527853606687952
GH_A11G3211	A11	113477329	0.708332323011419
GH_A11G3216	A11	113653826	0.522485425278831
GH_A11G3222	A11	113784503	0.630028871387392
GH_A11G3279	A11	114634111	0.656131552292857
GH_A11G3297	A11	115055798	0.755351567534855
