gene	chr	pos	fdr
GH_A07G2464	A07	94517376	0.734664500576623
GH_A07G2482	A07	94757061	0.219491736853784
GH_A07G2488	A07	94815972	0.695389903198121
GH_A07G2493	A07	94870992	0.713587139072015
GH_A07G2499	A07	94968621	0.695901730869691
GH_A07G2501	A07	94987067	0.40607803953938
GH_A07G2521	A07	95274219	0.692977454601763
GH_A07G2530	A07	95391686	0.801049564305929
GH_A07G2532	A07	95414644	0.78398544741876
GH_A07G2559	A07	95699707	0.796885507277875
GH_A07G2575	A07	95846103	0.773329529133615
GH_A07G2576	A07	95850941	0.680273653194801
GH_A07G2621	A07	96319284	0.466753472419976
GH_A08G0043	A08	283680	0.827962325204461
GH_A08G0044	A08	291635	0.709664185288614
GH_A08G0077	A08	557059	0.756817207128455
GH_A08G0102	A08	731728	0.612751536330895
GH_A08G0117	A08	898918	0.572505117310605
GH_A08G0127	A08	969139	0.682117215303183
GH_A08G0141	A08	1126531	0.676898973751563
GH_A08G0142	A08	1131924	0.79327365494505
GH_A08G0156	A08	1247584	0.375512226893467
GH_A08G0166	A08	1346701	0.0104124298509565
GH_A08G0175	A08	1442722	0.727384475721473
GH_A08G0184	A08	1535934	0.489693115533073
GH_A08G0220	A08	1957602	0.56508734331861
GH_A08G0242	A08	2221288	0.706870027697685
GH_A08G0266	A08	2506575	0.736678176510828
GH_A08G0356	A08	3751416	0.641926838245766
GH_A08G0422	A08	4575002	0.448293912923927
GH_A08G0458	A08	5113482	0.683880573948513
GH_A08G0463	A08	5265210	0.677671586677688
GH_A08G0464	A08	5267055	0.677247467215814
GH_A08G0495	A08	5665457	0.812355091782289
GH_A08G0498	A08	5702117	0.50231211062898
GH_A08G0500	A08	5740539	0.646269249052072
GH_A08G0503	A08	5758175	0.740066019177574
GH_A08G0504	A08	5773011	0.780661917024757
GH_A08G0507	A08	5799215	0.687162675546018
GH_A08G0525	A08	6095072	0.707773667606748
GH_A08G0539	A08	6258647	0.631783527261306
GH_A08G0585	A08	6919882	0.4156512643686
GH_A08G0631	A08	8117956	0.520586090508859
GH_A08G0637	A08	8252035	0.43972632597264
GH_A08G0639	A08	8260500	0.517857299217247
GH_A08G0704	A08	10494237	0.733346752482079
GH_A08G0872	A08	20704736	0.520321553787863
GH_A08G0889	A08	23349677	0.808652476792971
GH_A08G0896	A08	24241490	0.815782563652433
GH_A08G0914	A08	26806670	0.764238968852078
GH_A08G0954	A08	33220806	0.709061237486646
GH_A08G1183	A08	70374933	0.72868731180858
GH_A08G1212	A08	74961628	0.793525642555885
GH_A08G1251	A08	78595524	0.832652238823851
GH_A08G1252	A08	78677857	0.840425300998759
GH_A08G1270	A08	80215809	0.746348105033312
GH_A08G1285	A08	83898055	0.730091553758327
GH_A08G1286	A08	83900643	0.78117094848886
GH_A08G1288	A08	84160177	0.790829958812157
GH_A08G1316	A08	86810289	0.419308507582222
GH_A08G1325	A08	87519407	0.490797669639305
GH_A08G1326	A08	87520991	0.424190149027532
GH_A08G1369	A08	91064921	0.59475421760457
GH_A08G1397	A08	92547334	0.725037769460742
GH_A08G1399	A08	92695910	0.830784812315361
GH_A08G1407	A08	93276206	0.742107156542767
GH_A08G1434	A08	94021450	0.571672451766814
GH_A08G1443	A08	94192655	0.417782170658432
GH_A08G1478	A08	96340790	0.532731869368881
GH_A08G1479	A08	96347390	0.549279223327156
GH_A08G1480	A08	96349587	0.613655618737664
GH_A08G1538	A08	101797355	0.753323967374259
GH_A08G1539	A08	101799527	0.558218333280117
GH_A08G1607	A08	103777280	0.44468036579861
GH_A08G1613	A08	103900239	0.532652691234698
GH_A08G1614	A08	103912183	0.394502904752742
GH_A08G1617	A08	103952768	0.372184905773371
GH_A08G1621	A08	104003243	0.464005166165735
GH_A08G1622	A08	104005678	0.508773665980231
GH_A08G1624	A08	104051072	0.357751121790307
GH_A08G1657	A08	105274683	0.688916627421309
GH_A08G1695	A08	106316308	0.720255985560839
GH_A08G1696	A08	106347079	0.80296663270407
GH_A08G1708	A08	106554747	0.763892058803965
GH_A08G1781	A08	109551651	0.712972711430945
GH_A08G1782	A08	109569934	0.584067349803571
GH_A08G1792	A08	109802907	0.811321686837951
GH_A08G1793	A08	109873361	0.760019447764983
GH_A08G1799	A08	110202414	0.7852027186265
GH_A08G1800	A08	110212548	0.781351087092611
GH_A08G1808	A08	110271483	0.79123165109532
GH_A08G1814	A08	110514892	0.810530142111613
GH_A08G1819	A08	110571552	0.751347072024259
GH_A08G1837	A08	110862131	0.618754897750354
GH_A08G1838	A08	110879973	0.793504744718235
GH_A08G1842	A08	110939436	0.379928295927285
GH_A08G1843	A08	111006533	0.674538323908848
GH_A08G1848	A08	111094328	0.330823565404076
GH_A08G1850	A08	111104127	0.256797820764737
GH_A08G1857	A08	111223846	0.773518015131016
GH_A08G1860	A08	111233476	0.731490139127279
GH_A08G1862	A08	111249601	0.70272658728024
GH_A08G1872	A08	111480468	0.404985583870462
GH_A08G1873	A08	111502871	0.364695074914758
GH_A08G1907	A08	112229677	0.43424759415257
GH_A08G2006	A08	114970108	0.755949122736268
GH_A08G2009	A08	114985361	0.758927298380598
GH_A08G2016	A08	115066211	0.781323298761879
GH_A08G2017	A08	115078769	0.801898548967985
GH_A08G2019	A08	115104704	0.757011891307629
GH_A08G2022	A08	115142479	0.690625343777074
GH_A08G2023	A08	115143448	0.754730196470077
GH_A08G2030	A08	115246413	0.702617067279386
GH_A08G2039	A08	115449193	0.61121544212987
GH_A08G2043	A08	115624233	0.61121544212987
GH_A08G2044	A08	115626132	0.768654879128593
GH_A08G2071	A08	116201956	0.63556755966695
GH_A08G2072	A08	116207331	0.637984985211273
GH_A08G2074	A08	116248615	0.693851707579304
GH_A08G2077	A08	116292214	0.277882630622643
GH_A08G2078	A08	116327775	0.663422175650977
GH_A08G2086	A08	116565912	0.508701642889592
GH_A08G2087	A08	116575195	0.54139215003161
GH_A08G2088	A08	116606892	0.551999961246125
GH_A08G2089	A08	116618795	0.556409713199131
GH_A08G2160	A08	117580316	0.254581708521024
GH_A08G2174	A08	117715195	0.356765691174898
GH_A08G2175	A08	117718238	0.749801633154192
GH_A08G2233	A08	118512610	0.615247734597918
GH_A08G2234	A08	118513528	0.592623381645219
GH_A08G2235	A08	118515121	0.592623381645219
GH_A08G2236	A08	118527226	0.735415776924252
GH_A08G2252	A08	118770682	0.487830301971957
GH_A08G2254	A08	118785400	0.604638341345508
GH_A08G2257	A08	118821451	0.707856927904959
GH_A08G2265	A08	118899627	0.674295496018035
GH_A08G2290	A08	119368466	0.580052332587897
GH_A08G2293	A08	119408748	0.547183994379459
GH_A08G2296	A08	119464682	0.53945909801164
GH_A08G2298	A08	119489320	0.673772345589152
GH_A08G2301	A08	119526933	0.695266337021525
GH_A08G2320	A08	119810599	0.484285074620225
GH_A08G2345	A08	120135541	0.604969837106646
GH_A08G2394	A08	120563265	0.703692832418885
GH_A08G2398	A08	120662434	0.807632089695361
GH_A08G2399	A08	120666343	0.808916613636828
GH_A08G2400	A08	120671746	0.567760322478548
GH_A08G2401	A08	120677387	0.729116531777453
GH_A08G2402	A08	120681076	0.843132876578131
GH_A08G2427	A08	120929850	0.509693042171219
GH_A08G2469	A08	121429889	0.773353683498515
GH_A08G2476	A08	121542382	0.638948868374976
GH_A08G2478	A08	121558274	0.54597937291275
GH_A08G2484	A08	121645541	0.629585927311909
GH_A08G2486	A08	121705972	0.682129921375372
GH_A08G2487	A08	121712096	0.706888615731768
GH_A08G2515	A08	122025213	0.58521682165076
GH_A08G2516	A08	122033125	0.675937074187969
GH_A08G2526	A08	122099268	0.601489088648111
GH_A08G2528	A08	122119898	0.599182563310455
GH_A08G2532	A08	122161188	0.465739152293921
GH_A08G2573	A08	122532034	0.652996015768526
GH_A08G2575	A08	122544331	0.692176573217486
GH_A08G2577	A08	122558082	0.654670987052542
GH_A08G2582	A08	122598127	0.760170857661355
GH_A08G2583	A08	122602475	0.691442199855511
GH_A08G2590	A08	122657995	0.52809722512026
GH_A08G2599	A08	122724960	0.641303945252835
GH_A08G2602	A08	122769118	0.389713692162586
GH_A08G2604	A08	122795894	0.623533496036398
GH_A08G2663	A08	123403360	0.466125802736301
GH_A08G2719	A08	123837691	0.665297041506141
GH_A08G2734	A08	123956516	0.814796686760614
GH_A08G2763	A08	124202145	0.689726579854773
GH_A08G2775	A08	124272106	0.695703446683995
GH_A08G2798	A08	124449545	0.63547327493506
GH_A08G2808	A08	124528963	0.731747580120386
GH_A08G2834	A08	124724183	0.30595363544163
GH_A08G2876	A08	125052399	0.603986953329449
GH_A09G0019	A09	594611	0.631823714953521
GH_A09G0020	A09	604684	0.597790685953598
GH_A09G0022	A09	608809	0.544037350709973
GH_A09G0024	A09	613061	0.789655430456178
GH_A09G0027	A09	717702	0.7022484322287
GH_A09G0042	A09	992657	0.692900747845742
GH_A09G0051	A09	1205666	0.735355625219603
GH_A09G0089	A09	2152042	0.623153050860093
GH_A09G0134	A09	3011073	0.151944624840021
GH_A09G0135	A09	3016556	0.11613684471218
GH_A09G0141	A09	3315273	0.635284293062743
GH_A09G0176	A09	3985530	0.361739233405774
GH_A09G0181	A09	4228464	0.773470668796742
GH_A09G0189	A09	4330409	0.35316747589368
GH_A09G0190	A09	4360578	0.556847237730029
GH_A09G0199	A09	4678934	0.613060000700052
GH_A09G0202	A09	4800442	0.652884157264786
GH_A09G0203	A09	4802353	0.758503599995519
GH_A09G0208	A09	5073753	0.215531336703773
GH_A09G0240	A09	6089501	0.481060533500083
GH_A09G0267	A09	7008918	0.56900455247348
GH_A09G0279	A09	7276435	0.61081380801266
GH_A09G0295	A09	7694470	0.569959073870783
GH_A09G0303	A09	7900761	0.621341872697785
GH_A09G0305	A09	7924533	0.685659039130726
GH_A09G0343	A09	9865161	0.656761702373274
GH_A09G0427	A09	14378464	0.646057095237598
GH_A09G0469	A09	18139172	0.683872937946439
GH_A09G0560	A09	30578882	0.665521971216226
GH_A09G0602	A09	37123869	0.436314097382173
GH_A09G0681	A09	46454890	0.653090421475519
GH_A09G0720	A09	49306724	0.826337394283446
GH_A09G0738	A09	51271311	0.235329258232646
GH_A09G0754	A09	53402604	0.343170659396629
GH_A09G0756	A09	53622671	0.309674675942536
GH_A09G0764	A09	54026310	0.336283684083703
GH_A09G0773	A09	54685312	0.346151506112945
GH_A09G0778	A09	54848314	0.384138184733064
GH_A09G0784	A09	55115079	0.433591015387559
GH_A09G0789	A09	55270722	0.717441434540767
GH_A09G0852	A09	57080344	0.757783740559874
GH_A09G0868	A09	58171099	0.553592208262985
GH_A09G0881	A09	58770379	0.765733346445441
GH_A09G0886	A09	59186398	0.801487739659003
GH_A09G0894	A09	59417819	0.80057256195149
GH_A09G0940	A09	60108432	0.626405235444965
GH_A09G0961	A09	60481193	0.444513241214921
GH_A09G0998	A09	61196619	0.748209231419204
GH_A09G1001	A09	61279825	0.634940890722531
GH_A09G1028	A09	61955033	0.681749172297109
GH_A09G1058	A09	62589265	0.760608563149028
GH_A09G1079	A09	63015603	0.820029033997905
GH_A09G1093	A09	63231376	0.805601235915594
GH_A09G1328	A09	68320008	0.481422809242584
GH_A09G1425	A09	69861344	0.690019827409176
GH_A09G1433	A09	70023135	0.673229543715431
GH_A09G1434	A09	70038999	0.559531734925045
GH_A09G1471	A09	70716260	0.357349421912254
GH_A09G1503	A09	71143360	0.286717950431725
GH_A09G1509	A09	71231738	0.232085895759159
GH_A09G1524	A09	71503192	0.534727110672792
GH_A09G1525	A09	71506387	0.518520005420186
GH_A09G1526	A09	71510995	0.386940283025574
GH_A09G1528	A09	71540501	0.454353445053426
GH_A09G1558	A09	72105809	0.487716742533542
GH_A09G1569	A09	72207497	0.745380938802764
GH_A09G1579	A09	72375727	0.659426562270751
GH_A09G1589	A09	72484763	0.664228542150677
GH_A09G1609	A09	72717870	0.619188322846649
GH_A09G1618	A09	72918506	0.760926216928777
GH_A09G1623	A09	72987430	0.321418338144102
GH_A09G1626	A09	73031173	0.511270938706879
GH_A09G1654	A09	73459408	0.447997443358504
GH_A09G1655	A09	73465866	0.569591765188101
GH_A09G1662	A09	73517988	0.452623378098553
GH_A09G1675	A09	73693943	0.577953744763858
GH_A09G1680	A09	73749594	0.530396625529853
GH_A09G1682	A09	73787128	0.592652160035733
GH_A09G1696	A09	73964094	0.66544856727895
GH_A09G1706	A09	74035156	0.664348143491881
GH_A09G1717	A09	74132976	0.773251963443571
GH_A09G1725	A09	74203311	0.659740263205461
GH_A09G1746	A09	74355897	0.513701796069008
GH_A09G1770	A09	74579325	0.456944240989589
GH_A09G1773	A09	74590973	0.621252899880532
GH_A09G1807	A09	74958846	0.67617188324463
GH_A09G1818	A09	75075320	0.601335132005002
GH_A09G1836	A09	75243975	0.578364388968786
GH_A09G1925	A09	76351480	0.606684726686622
GH_A09G1926	A09	76358574	0.552268741149302
GH_A09G1932	A09	76412595	0.696962058691583
GH_A09G1934	A09	76437995	0.634125994383957
GH_A09G1945	A09	76574138	0.657599736253374
GH_A09G1950	A09	76612955	0.73692512101125
GH_A09G1951	A09	76616421	0.602362875253312
GH_A09G1953	A09	76635618	0.680939316745945
GH_A09G1976	A09	76860732	0.599576653945312
GH_A09G1977	A09	76864056	0.407928836123166
GH_A09G2001	A09	77022170	0.554988878508537
GH_A09G2003	A09	77033442	0.47731583246447
GH_A09G2021	A09	77180764	0.741222709120211
GH_A09G2035	A09	77386969	0.788086654982878
GH_A09G2087	A09	77848540	0.604638653447312
GH_A09G2121	A09	78098836	0.586588386609671
GH_A09G2166	A09	78534794	0.61690154112359
GH_A09G2173	A09	78572396	0.670016713569877
GH_A09G2184	A09	78730940	0.461590992375597
GH_A09G2232	A09	79160841	0.720436676339104
GH_A09G2238	A09	79184358	0.443810962328675
GH_A09G2307	A09	79879919	0.705318863195288
GH_A09G2312	A09	79925193	0.488517138207669
GH_A09G2313	A09	79932902	0.672222561939329
GH_A09G2358	A09	80352699	0.491044387521074
GH_A09G2405	A09	80685636	0.670120930404422
GH_A09G2424	A09	80872044	0.608382138332124
GH_A09G2440	A09	80992020	0.649405366730362
GH_A09G2447	A09	81057031	0.351740135497567
GH_A09G2465	A09	81234458	0.748461746569618
GH_A09G2466	A09	81240686	0.395211992499545
GH_A09G2467	A09	81244120	0.499429487936363
GH_A09G2477	A09	81349961	0.648210788905309
GH_A09G2557	A09	81905169	0.55713971674103
GH_A09G2563	A09	81957379	0.709123007340719
GH_A09G2564	A09	81979043	0.428533824083663
GH_A09G2590	A09	82272360	0.574118526111678
GH_A09G2601	A09	82349496	0.593257720865217
GH_A09G2610	A09	82391772	0.487348758234324
GH_A09G2611	A09	82396318	0.410038552006518
GH_A10G0002	A10	28764	0.759760786992073
GH_A10G0052	A10	430196	0.686352237868992
GH_A10G0060	A10	497625	0.375212949900285
GH_A10G0074	A10	608199	0.674750839669811
GH_A10G0098	A10	760630	0.333065667840047
GH_A10G0099	A10	770167	0.258437616588575
GH_A10G0125	A10	1007905	0.573954514501578
GH_A10G0135	A10	1074418	0.627302973641674
GH_A10G0138	A10	1115398	0.816208696700913
GH_A10G0139	A10	1122643	0.480054614201372
GH_A10G0165	A10	1345077	0.308877636444816
GH_A10G0181	A10	1504492	0.797113585381292
GH_A10G0207	A10	1705935	0.608179155833765
GH_A10G0210	A10	1722702	0.725784169234783
GH_A10G0211	A10	1730853	0.516481238701028
GH_A10G0223	A10	1814249	0.67821220141956
GH_A10G0238	A10	1967734	0.704543600757645
GH_A10G0239	A10	1980653	0.742906371264487
GH_A10G0256	A10	2114973	0.57385854341955
GH_A10G0275	A10	2252625	0.753532628802285
GH_A10G0276	A10	2261503	0.686436791294331
GH_A10G0283	A10	2324405	0.73644586414691
GH_A10G0298	A10	2463524	0.78525006205056
GH_A10G0301	A10	2492599	0.60602876846704
GH_A10G0315	A10	2595768	0.638186204483434
GH_A10G0363	A10	3017584	0.357942950369531
GH_A10G0387	A10	3260973	0.802911028240149
GH_A10G0388	A10	3270419	0.812521258347004
GH_A10G0477	A10	4455082	0.688514095584301
GH_A10G0484	A10	4511862	0.678772675366264
GH_A10G0520	A10	5062336	0.604528526578358
GH_A10G0524	A10	5096651	0.55403845597304
GH_A10G0547	A10	5518886	0.688386102218274
GH_A10G0748	A10	11376936	0.723584412911144
GH_A10G0770	A10	11762154	0.557006812404978
GH_A10G0772	A10	11775541	0.526480559472894
GH_A10G0828	A10	13088816	0.753218149633522
GH_A10G0924	A10	17324683	0.666086630259276
GH_A10G0978	A10	19179098	0.464839816117161
GH_A10G1010	A10	20362182	0.415725250195978
GH_A10G1028	A10	20661043	0.732266487617461
GH_A10G1035	A10	21014754	0.661103086220844
GH_A10G1046	A10	21467276	0.674091512352271
GH_A10G1054	A10	21817652	0.739218201853078
GH_A10G1062	A10	22451335	0.784251609517843
GH_A10G1070	A10	22649415	0.860488132617852
GH_A10G1074	A10	22856831	0.830241189974888
GH_A10G1079	A10	23120204	0.777076811587439
GH_A10G1087	A10	23827431	0.844278781309799
GH_A10G1088	A10	23843008	0.83027444679516
GH_A10G1089	A10	23925770	0.851413807059505
GH_A10G1092	A10	23980121	0.849740401716197
GH_A10G1095	A10	24038551	0.829583341321334
GH_A10G1096	A10	24138762	0.726494863202833
GH_A10G1100	A10	24499588	0.859350330788533
GH_A10G1177	A10	35338571	0.732968746146861
GH_A10G1379	A10	70372167	0.63031214194804
GH_A10G1382	A10	70504806	0.760416110455039
GH_A10G1384	A10	70568466	0.480059392755775
GH_A10G1388	A10	70794334	0.810273076844402
GH_A10G1394	A10	71074600	0.780525179403869
GH_A10G1398	A10	71389788	0.758145306387427
GH_A10G1400	A10	71419718	0.69920042660331
GH_A10G1403	A10	71452069	0.577748498314591
GH_A10G1429	A10	73790108	0.723619498751822
GH_A10G1434	A10	74312606	0.699451833399879
GH_A10G1439	A10	74587898	0.782237906095218
GH_A10G1496	A10	77261545	0.786490823974202
GH_A10G1574	A10	80629286	0.641324794581201
GH_A10G1592	A10	81854558	0.744541975963824
GH_A10G1619	A10	84754099	0.0939786009354729
GH_A10G1634	A10	85997693	0.692041900062966
GH_A10G1642	A10	86229407	0.839491992249697
GH_A10G1643	A10	86230743	0.7966942668367
GH_A10G1821	A10	96380782	0.640175000941885
GH_A10G1906	A10	99899288	0.568459632648937
GH_A10G1914	A10	100136580	0.556166210750246
GH_A10G1922	A10	100501813	0.523411541168523
GH_A10G1926	A10	100536514	0.489721034927254
GH_A10G1944	A10	100817471	0.390966137991414
GH_A10G1960	A10	101407446	0.60700238409426
GH_A10G1962	A10	101446653	0.449385746116062
GH_A10G1978	A10	101934520	0.423967960491525
GH_A10G1996	A10	102376465	0.485685432008978
GH_A10G1999	A10	102489664	0.678504895841215
GH_A10G2008	A10	102642258	0.445693248786867
GH_A10G2023	A10	102992051	0.77039508680333
GH_A10G2027	A10	103301579	0.848961153892661
GH_A10G2028	A10	103365525	0.799800163851793
GH_A10G2043	A10	103960916	0.775860997337272
GH_A10G2044	A10	103968662	0.618361542173873
GH_A10G2050	A10	104114890	0.743040492250184
GH_A10G2051	A10	104185042	0.722293364955938
GH_A10G2052	A10	104195294	0.672786493976597
GH_A10G2053	A10	104198228	0.697859375359555
GH_A10G2078	A10	105024353	0.694584218254127
GH_A10G2084	A10	105118385	0.737278021828283
GH_A10G2111	A10	105713239	0.662934111755101
GH_A10G2114	A10	105769247	0.759927054850363
GH_A10G2117	A10	105821559	0.559716519034198
GH_A10G2118	A10	105823226	0.476439057832922
GH_A10G2127	A10	105977221	0.728517262975427
GH_A10G2128	A10	105998321	0.573505406072179
GH_A10G2133	A10	106139620	0.583036098584612
GH_A10G2134	A10	106162550	0.636778554332208
GH_A10G2136	A10	106213483	0.511930532442662
GH_A10G2145	A10	106315331	0.689163959384295
GH_A10G2146	A10	106325382	0.646692242081876
GH_A10G2147	A10	106326982	0.66228290135772
GH_A10G2169	A10	106686650	0.258800867185763
GH_A10G2183	A10	107095395	0.64282333165668
GH_A10G2216	A10	107780617	0.576396998657304
GH_A10G2218	A10	107871409	0.384524971291555
GH_A10G2227	A10	107973039	0.477822409081623
GH_A10G2233	A10	108031370	0.584061537626564
GH_A10G2234	A10	108043048	0.453276387670355
GH_A10G2254	A10	108551802	0.726639348207633
GH_A10G2257	A10	108633708	0.688116039061714
GH_A10G2266	A10	108934072	0.334402565470724
GH_A10G2267	A10	108937548	0.180242380136874
GH_A10G2269	A10	108964340	0.532291529128209
GH_A10G2274	A10	109018558	0.686987244680911
GH_A10G2279	A10	109113811	0.784858562052872
GH_A10G2281	A10	109178239	0.660017004332689
GH_A10G2292	A10	109405265	0.692350040514383
GH_A10G2300	A10	109551175	0.624483252237349
GH_A10G2310	A10	109695542	0.654190397894061
GH_A10G2316	A10	109839341	0.694076908712407
GH_A10G2326	A10	109904496	0.678633364051731
GH_A10G2368	A10	110523348	0.808078978196539
GH_A10G2370	A10	110595532	0.57334255934219
GH_A10G2374	A10	110723097	0.760329411192748
GH_A10G2375	A10	110729628	0.715350375711558
GH_A10G2377	A10	110760475	0.717246148123742
GH_A10G2378	A10	110790684	0.693144306393293
GH_A10G2385	A10	110935865	0.71867851991193
GH_A10G2412	A10	111467908	0.629313720851886
GH_A10G2417	A10	111530008	0.618731983332023
GH_A10G2433	A10	111718114	0.653841475921673
GH_A10G2436	A10	111730588	0.639389128647226
GH_A10G2437	A10	111735096	0.685500092844184
GH_A10G2446	A10	111919070	0.815633059846855
GH_A10G2447	A10	111923942	0.45659939790192
GH_A10G2456	A10	112070241	0.745187688871372
GH_A10G2457	A10	112073765	0.502322222382576
GH_A10G2469	A10	112174519	0.72504263426588
GH_A10G2476	A10	112232123	0.625833480292655
GH_A10G2484	A10	112303262	0.541851279148428
GH_A10G2495	A10	112533736	0.821732732685115
GH_A10G2498	A10	112630998	0.771694754973583
GH_A10G2501	A10	112654716	0.549047153206052
GH_A10G2505	A10	112717644	0.679097375656073
GH_A10G2534	A10	112994757	0.387107756156359
GH_A10G2538	A10	113093384	0.384121643980727
GH_A10G2539	A10	113108040	0.744233765002411
GH_A10G2540	A10	113144896	0.617017475403611
GH_A10G2543	A10	113199824	0.744179223862663
GH_A10G2544	A10	113208928	0.705796870646781
GH_A10G2546	A10	113264977	0.52960836944977
GH_A10G2547	A10	113280008	0.617017475403611
GH_A10G2548	A10	113329838	0.611232501413421
GH_A10G2549	A10	113353428	0.660415326737248
GH_A10G2551	A10	113389754	0.63002523196157
GH_A10G2552	A10	113408023	0.464991074348125
GH_A10G2553	A10	113424709	0.792362421968054
GH_A10G2554	A10	113444168	0.653874348352666
GH_A10G2555	A10	113469958	0.689707364361456
GH_A10G2556	A10	113509513	0.591552752592943
GH_A10G2557	A10	113535711	0.74881119674654
GH_A10G2559	A10	113562980	0.454980758726742
GH_A10G2560	A10	113578256	0.761172754316215
GH_A10G2562	A10	113600202	0.700302380175336
GH_A10G2563	A10	113604398	0.660700054416762
GH_A10G2568	A10	113693567	0.420654146434255
GH_A10G2570	A10	113704453	0.49489517514991
GH_A10G2571	A10	113719512	0.643117381784577
GH_A10G2574	A10	113763026	0.62728743952015
GH_A10G2576	A10	113784118	0.617017475403611
GH_A10G2577	A10	113796318	0.657309120872091
GH_A10G2578	A10	113820140	0.742143638346633
GH_A10G2586	A10	113959067	0.765656345324055
GH_A10G2591	A10	114036914	0.779808145960853
GH_A10G2593	A10	114047989	0.527554867678689
GH_A10G2596	A10	114075121	0.617608793062569
GH_A10G2600	A10	114145277	0.497802183299973
GH_A10G2602	A10	114157219	0.520942761047654
GH_A10G2606	A10	114207969	0.668029342222043
GH_A10G2611	A10	114256102	0.817811694188052
GH_A10G2629	A10	114411673	0.0171670362538452
GH_A10G2630	A10	114427546	0.342084142248719
GH_A10G2631	A10	114430425	0.0171670362538452
GH_A10G2656	A10	114767994	0.63055915847155
GH_A10G2669	A10	114880910	0.712555700667166
GH_A10G2670	A10	114919068	0.329843456928674
GH_A10G2674	A10	114985081	0.78267402222175
GH_A10G2681	A10	115037038	0.742348944338577
GH_A10G2684	A10	115064065	0.628796448101461
GH_A10G2685	A10	115078440	0.731847319290203
GH_A11G0010	A11	114718	0.657962364667987
GH_A11G0040	A11	357050	0.672038006550667
GH_A11G0048	A11	453450	0.607482341707963
GH_A11G0065	A11	619199	0.809000391015029
GH_A11G0072	A11	650784	0.80324730450521
GH_A11G0074	A11	668992	0.729586962048837
GH_A11G0075	A11	688316	0.791420954141043
GH_A11G0079	A11	729346	0.604459667407939
GH_A11G0088	A11	813546	0.74776416101073
GH_A11G0094	A11	851319	0.826798010629567
GH_A11G0098	A11	920214	0.7888039151957
GH_A11G0104	A11	1047728	0.808430536284664
GH_A11G0105	A11	1051306	0.804459743014997
GH_A11G0110	A11	1101230	0.458706036108753
GH_A11G0116	A11	1141987	0.388811768418887
GH_A11G0119	A11	1161607	0.690675765109396
GH_A11G0122	A11	1172807	0.464535907126692
GH_A11G0123	A11	1193488	0.760299588482948
GH_A11G0124	A11	1198634	0.591338104963299
GH_A11G0129	A11	1227120	0.794641776432285
GH_A11G0133	A11	1244447	0.773071519373505
GH_A11G0136	A11	1256552	0.758181920068976
GH_A11G0146	A11	1369053	0.579637951669822
GH_A11G0174	A11	1547258	0.790441785477106
GH_A11G0181	A11	1593516	0.329681421348828
GH_A11G0186	A11	1643376	0.507027590913052
GH_A11G0232	A11	1976965	0.702082539167592
GH_A11G0235	A11	2008400	0.581076786045029
GH_A11G0242	A11	2054744	0.627340601996235
GH_A11G0246	A11	2091115	0.603910055560689
GH_A11G0301	A11	2672937	0.229788385028957
GH_A11G0308	A11	2722357	0.425799796624002
GH_A11G0335	A11	2964330	0.848535204918261
GH_A11G0337	A11	2969622	0.588813641669471
GH_A11G0355	A11	3097089	0.782303333579867
GH_A11G0543	A11	4860784	0.412461181929959
GH_A11G0553	A11	4919465	0.54269446270079
GH_A11G0561	A11	4961627	0.477444331634135
GH_A11G0579	A11	5088054	0.685310497242373
GH_A11G0588	A11	5230659	0.71801083215094
GH_A11G0625	A11	5568884	0.490573697904994
GH_A11G0626	A11	5594831	0.512348630911983
GH_A11G0628	A11	5612545	0.531561707008493
GH_A11G0631	A11	5630206	0.589385395738374
GH_A11G0632	A11	5631607	0.595465997281035
GH_A11G0648	A11	5779193	0.671392527758701
GH_A11G0697	A11	6207961	0.500315582626628
GH_A11G0752	A11	6695926	0.734841501323117
GH_A11G0757	A11	6745714	0.537785722681704
GH_A11G0759	A11	6774726	0.59516837464132
GH_A11G0762	A11	6803696	0.492283471915304
GH_A11G0766	A11	6828893	0.695562467406522
GH_A11G0777	A11	6891753	0.669747124975964
GH_A11G0788	A11	6986301	0.415263672958795
GH_A11G0789	A11	6989450	0.457746726651396
GH_A11G0791	A11	7010042	0.44215390246209
GH_A11G0805	A11	7148062	0.653857779295405
GH_A11G0816	A11	7227311	0.774095399593481
GH_A11G0817	A11	7244718	0.675098065974836
GH_A11G0818	A11	7248672	0.752834158875356
GH_A11G0820	A11	7267656	0.694545469765069
GH_A11G0822	A11	7282446	0.686247875178568
GH_A11G0826	A11	7317932	0.719588881286166
GH_A11G0835	A11	7371103	0.763789906472769
GH_A11G0844	A11	7467812	0.729499933997408
GH_A11G0894	A11	7929227	0.567875766996659
GH_A11G0975	A11	8832853	0.782973863691521
GH_A11G0976	A11	8845233	0.361060615209116
GH_A11G1004	A11	9190134	0.532652691234698
GH_A11G1042	A11	9743707	0.49342714294318
GH_A11G1103	A11	10689213	0.649270660297501
GH_A11G1109	A11	10762087	0.269167620797487
GH_A11G1112	A11	10774996	0.229823340748716
GH_A11G1143	A11	11182061	0.673797974848046
GH_A11G1144	A11	11191948	0.673797974848046
GH_A11G1170	A11	11622303	0.421040700302487
GH_A11G1188	A11	11840553	0.113072047660296
GH_A11G1292	A11	13344178	0.701329918231864
